travelCode,User_ID,Flight_price,Flight_duration,Flight_Distance,Departure_date,Hotel_stay,Check-in_x,Hotel_TotalPrice,Check-in_y,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,total_rent_price,Car_rented,review_car,review_hotel,review_flights,car_rating,overall_rating
126592,1252,885.37,1.66,637.56,24,1,54,247.62,194,3347,3335,4,5,,,3,,0,35,6,16,0,2.0
126598,1252,636.51,1.66,637.56,121,2,78,495.24,76,245,1138,1,0,5.0,228.0,0,6152.0,1,17,25,11,2,2.0
126601,1252,1311.38,2.44,937.77,38,3,90,790.23,194,3347,3335,4,5,,,3,,0,35,13,11,0,2.0
126621,1252,1692.64,2.44,937.77,176,1,160,263.41,194,3347,3335,4,5,,,3,,0,35,32,16,0,2.5
126622,1252,697.65,1.49,573.81,64,2,164,120.78,194,3347,3335,4,5,,,3,,0,35,0,12,0,2.0
126624,1252,1127.36,1.66,637.56,111,2,172,495.24,194,3347,3335,4,5,,,3,,0,35,42,10,0,2.0
126625,1252,1292.29,1.76,676.53,156,4,176,1251.32,194,3347,3335,4,5,,,3,,0,35,5,35,0,3.0
126626,1252,857.32,1.49,573.81,71,4,180,241.56,194,3347,3335,4,5,,,3,,0,35,38,39,0,2.0
126627,1252,624.89,1.21,466.3,75,1,184,165.99,194,3347,3335,4,5,,,3,,0,35,41,33,0,2.5
126628,1252,1114.55,1.84,709.37,97,1,188,242.88,194,3347,3335,4,5,,,3,,0,35,40,13,0,2.0
126631,1252,674.52,1.76,676.53,1,4,1,1251.32,194,3347,3335,4,5,,,3,,0,35,21,27,0,1.5
126634,1252,1468.03,2.1,808.85,164,1,13,208.04,194,3347,3335,4,5,,,3,,0,35,0,27,0,2.0
126635,1252,898.67,2.44,937.77,6,1,17,263.41,194,3347,3335,4,5,,,3,,0,35,25,15,0,2.0
126637,1252,915.02,2.44,937.77,99,4,25,1053.64,194,3347,3335,4,5,,,3,,0,35,7,36,0,3.5
126640,1252,636.51,1.66,637.56,17,2,37,495.24,194,3347,3335,4,5,,,3,,0,35,32,14,0,2.5
126645,1252,898.67,2.44,937.77,81,4,57,1053.64,194,3347,3335,4,5,,,3,,0,35,10,13,0,3.5
126648,1252,1348.79,1.84,709.37,27,1,69,242.88,194,3347,3335,4,5,,,3,,0,35,11,24,0,2.0
126651,1252,1311.38,2.44,937.77,160,3,81,790.23,194,3347,3335,4,5,,,3,,0,35,16,9,0,3.5
126653,1252,1367.88,2.44,937.77,37,3,89,790.23,194,3347,3335,4,5,,,3,,0,35,38,15,0,2.0
126654,1252,1087.18,1.66,637.56,93,2,93,495.24,194,3347,3335,4,5,,,3,,0,35,0,39,0,2.0
126655,1252,1348.79,1.84,709.37,138,4,97,971.52,194,3347,3335,4,5,,,3,,0,35,31,17,0,1.5
126658,1252,693.51,1.46,562.14,83,2,109,278.2,104,1958,2063,3,4,3.0,486.0,2,5413.0,2,13,23,8,2,3.0
126659,1253,636.51,1.66,637.56,168,4,143,990.48,194,3347,3335,4,5,,,3,,0,35,22,3,0,3.5
126660,1253,555.01,1.66,637.56,59,2,147,495.24,194,3347,3335,4,5,,,3,,0,35,35,25,0,2.0
126661,1253,1574.28,2.1,808.85,63,4,151,832.16,194,3347,3335,4,5,,,3,,0,35,40,1,0,3.5
126670,1253,1149.53,2.1,808.85,78,4,187,832.16,194,3347,3335,4,5,,,3,,0,35,0,5,0,2.0
126673,1253,1630.75,2.44,937.77,0,4,0,1053.64,194,3347,3335,4,5,,,3,,0,35,28,0,0,2.0
126674,1253,1348.79,1.84,709.37,4,3,4,728.64,4,822,925,1,0,3.0,238.0,2,6031.0,2,10,4,40,1,2.0
126675,1253,738.8,1.46,562.14,98,3,8,417.3,194,3347,3335,4,5,,,3,,0,35,24,42,0,2.5
126677,1253,1574.28,2.1,808.85,189,3,16,624.12,194,3347,3335,4,5,,,3,,0,35,22,41,0,2.0
126681,1253,313.62,1.21,466.3,172,1,32,165.99,194,3347,3335,4,5,,,3,,0,35,26,10,0,3.5
126688,1253,1385.49,1.84,709.37,101,1,60,242.88,194,3347,3335,4,5,,,3,,0,35,24,26,0,2.5
126689,1253,1367.88,2.44,937.77,146,3,64,790.23,194,3347,3335,4,5,,,3,,0,35,33,33,0,4.0
126692,1253,738.8,1.46,562.14,88,1,76,139.1,194,3347,3335,4,5,,,3,,0,35,1,21,0,2.0
126694,1253,819.41,2.1,808.85,179,4,84,832.16,194,3347,3335,4,5,,,3,,0,35,39,2,0,3.5
126704,1253,585.77,1.21,466.3,49,4,121,663.96,194,3347,3335,4,5,,,3,,0,35,37,26,0,2.0
126705,1253,1348.79,1.84,709.37,84,2,124,485.76,194,3347,3335,4,5,,,3,,0,35,36,14,0,2.0
126710,1253,1692.64,2.44,937.77,109,4,139,1053.64,194,3347,3335,4,5,,,3,,0,35,27,12,0,2.0
126713,1253,1097.17,1.66,637.56,62,1,150,247.62,194,3347,3335,4,5,,,3,,0,35,26,0,0,3.5
126715,1253,1087.18,1.66,637.56,141,3,158,742.86,194,3347,3335,4,5,,,3,,0,35,36,7,0,2.0
126716,1253,1097.17,1.66,637.56,187,2,162,495.24,157,1219,2017,3,2,3.0,137.0,2,1909.0,1,14,25,18,2,2.0
126720,1253,624.89,1.21,466.3,169,2,178,331.98,194,3347,3335,4,5,,,3,,0,35,41,1,0,3.5
126722,1253,697.65,1.49,573.81,77,4,186,241.56,194,3347,3335,4,5,,,3,,0,35,0,15,0,2.0
126723,1253,1385.49,1.84,709.37,112,2,190,485.76,194,3347,3335,4,5,,,3,,0,35,38,11,0,2.0
126734,1253,317.08,1.21,466.3,15,4,35,663.96,194,3347,3335,4,5,,,3,,0,35,15,38,0,2.0
126735,1253,1149.53,2.1,808.85,19,1,39,208.04,194,3347,3335,4,5,,,3,,0,35,17,11,0,2.5
126736,1253,313.62,1.21,466.3,114,3,43,497.97,42,65,1634,2,4,1.0,230.0,2,3299.0,1,24,19,38,1,1.666666666666667
126738,1253,1127.36,1.66,637.56,21,2,51,495.24,194,3347,3335,4,5,,,3,,0,35,0,14,0,2.0
126740,1253,1574.28,2.1,808.85,92,2,59,416.08,194,3347,3335,4,5,,,3,,0,35,23,16,0,2.0
126743,1253,930.34,1.49,573.81,29,1,71,60.39,194,3347,3335,4,5,,,3,,0,35,20,39,0,2.0
126745,1253,1692.64,2.44,937.77,128,4,79,1053.64,77,1529,2773,3,3,3.0,264.0,1,3198.0,1,32,42,12,2,2.0
126754,1253,1367.88,2.44,937.77,139,1,114,263.41,194,3347,3335,4,5,,,3,,0,35,33,3,0,5.0
126757,1253,879.1,2.1,808.85,51,4,123,832.16,194,3347,3335,4,5,,,3,,0,35,18,24,0,3.5
126760,1253,695.3,1.76,676.53,53,2,132,625.66,194,3347,3335,4,5,,,3,,0,35,8,21,0,2.0
126761,1253,1640.8,2.44,937.77,56,1,135,263.41,194,3347,3335,4,5,,,3,,0,35,29,9,0,2.0
126762,1253,427.0,1.46,562.14,104,3,138,417.3,194,3347,3335,4,5,,,3,,0,35,25,3,0,3.5
126765,1253,762.89,1.46,562.14,61,1,149,139.1,194,3347,3335,4,5,,,3,,0,35,19,24,0,2.0
126768,1253,478.02,1.49,573.81,181,4,161,241.56,194,3347,3335,4,5,,,3,,0,35,18,40,0,4.0
126771,1253,1128.51,1.84,709.37,118,3,173,728.64,168,2536,395,0,1,1.0,111.0,0,1155.0,2,26,43,15,5,2.666666666666667
126774,1253,915.02,2.44,937.77,76,4,185,1053.64,194,3347,3335,4,5,,,3,,0,35,28,39,0,2.0
126775,1253,918.66,1.76,676.53,105,4,189,1251.32,194,3347,3335,4,5,,,3,,0,35,7,37,0,2.0
126776,1253,549.55,1.21,466.3,150,3,193,497.97,194,3347,3335,4,5,,,3,,0,35,6,3,0,3.5
126777,1253,1692.64,2.44,937.77,195,2,197,526.82,194,3347,3335,4,5,,,3,,0,35,18,12,0,3.5
126778,1253,780.68,1.84,709.37,2,1,2,242.88,194,3347,3335,4,5,,,3,,0,35,0,9,0,2.0
126779,1253,697.65,1.49,573.81,79,2,6,120.78,194,3347,3335,4,5,,,3,,0,35,4,34,0,3.5
126780,1253,549.55,1.21,466.3,125,1,10,165.99,194,3347,3335,4,5,,,3,,0,35,33,42,0,3.5
126796,1253,469.92,1.21,466.3,32,4,74,663.96,194,3347,3335,4,5,,,3,,0,35,24,24,0,2.5
126797,1253,313.62,1.21,466.3,121,2,78,331.98,194,3347,3335,4,5,,,3,,0,35,21,10,0,1.5
126799,1253,577.76,1.46,562.14,34,3,86,417.3,194,3347,3335,4,5,,,3,,0,35,8,7,0,2.0
126802,1253,1640.8,2.44,937.77,147,3,98,790.23,194,3347,3335,4,5,,,3,,0,35,7,4,0,2.0
126804,1253,695.3,1.76,676.53,44,2,106,625.66,194,3347,3335,4,5,,,3,,0,35,2,30,0,2.5
126813,1253,469.92,1.21,466.3,55,2,134,331.98,194,3347,3335,4,5,,,3,,0,35,19,16,0,2.0
126814,1253,1013.4,1.76,676.53,95,4,137,1251.32,194,3347,3335,4,5,,,3,,0,35,26,17,0,3.0
126816,1253,1367.88,2.44,937.77,186,1,144,263.41,194,3347,3335,4,5,,,3,,0,35,29,40,0,2.5
126823,1253,1582.1,2.1,808.85,111,3,172,624.12,194,3347,3335,4,5,,,3,,0,35,43,7,0,1.5
126824,1253,554.87,1.46,562.14,156,4,176,556.4,194,3347,3335,4,5,,,3,,0,35,41,28,0,2.0
126825,1253,1087.18,1.66,637.56,71,2,180,495.24,175,1074,581,1,3,1.0,173.0,0,4425.0,1,32,5,42,2,2.333333333333333
126826,1253,1468.03,2.1,808.85,75,3,184,624.12,194,3347,3335,4,5,,,3,,0,35,16,19,0,3.5
126831,1253,915.02,2.44,937.77,5,4,5,1053.64,194,3347,3335,4,5,,,3,,0,35,38,35,0,2.5
126832,1253,814.55,1.66,637.56,119,4,9,990.48,194,3347,3335,4,5,,,3,,0,35,20,31,0,2.0
126834,1253,577.76,1.46,562.14,6,3,17,417.3,194,3347,3335,4,5,,,3,,0,35,20,39,0,2.0
126837,1253,1087.18,1.66,637.56,144,2,29,495.24,194,3347,3335,4,5,,,3,,0,35,41,13,0,2.0
126841,1253,481.42,1.21,466.3,145,3,45,497.97,194,3347,3335,4,5,,,3,,0,35,43,9,0,1.5
126846,1254,780.68,1.84,709.37,155,1,159,242.88,194,3347,3335,4,5,,,3,,0,35,37,3,0,3.5
126848,1254,426.91,1.46,562.14,67,3,167,417.3,194,3347,3335,4,5,,,3,,0,35,7,7,0,2.0
126850,1254,1175.62,1.76,676.53,136,1,175,312.83,194,3347,3335,4,5,,,3,,0,35,23,34,0,3.5
126853,1254,738.8,1.46,562.14,78,1,187,139.1,194,3347,3335,4,5,,,3,,0,35,30,6,0,2.0
126857,1254,427.0,1.46,562.14,4,1,4,139.1,194,3347,3335,4,5,,,3,,0,35,39,18,0,2.0
126868,1254,1300.6,1.76,676.53,165,2,48,625.66,194,3347,3335,4,5,,,3,,0,35,1,29,0,3.5
126875,1254,1692.64,2.44,937.77,88,4,76,1053.64,74,2293,162,3,3,3.0,168.0,1,2211.0,3,8,0,35,2,2.333333333333333
126876,1254,1013.4,1.76,676.53,133,4,80,1251.32,194,3347,3335,4,5,,,3,,0,35,7,28,0,2.0
126883,1254,697.65,1.49,573.81,46,2,108,120.78,194,3347,3335,4,5,,,3,,0,35,0,25,0,2.0
126888,1254,714.86,1.49,573.81,84,1,124,60.39,194,3347,3335,4,5,,,3,,0,35,12,17,0,1.5
126889,1254,1385.49,1.84,709.37,129,4,127,971.52,194,3347,3335,4,5,,,3,,0,35,10,21,0,3.5
126893,1254,1128.51,1.84,709.37,109,2,139,485.76,194,3347,3335,4,5,,,3,,0,35,33,22,0,4.0
126897,1254,726.95,1.84,709.37,96,2,154,485.76,194,3347,3335,4,5,,,3,,0,35,1,27,0,2.0
126899,1254,714.86,1.49,573.81,187,2,162,120.78,194,3347,3335,4,5,,,3,,0,35,8,37,0,2.0
126901,1254,426.91,1.46,562.14,70,2,170,278.2,194,3347,3335,4,5,,,3,,0,35,2,41,0,2.0
126902,1254,636.51,1.66,637.56,123,1,174,247.62,194,3347,3335,4,5,,,3,,0,35,31,0,0,2.0
126906,1254,762.89,1.46,562.14,112,3,190,417.3,194,3347,3335,4,5,,,3,,0,35,41,24,0,2.0
126908,1254,738.8,1.46,562.14,198,1,198,139.1,194,3347,3335,4,5,,,3,,0,35,25,41,0,2.0
126909,1254,1315.27,1.84,709.37,3,3,3,728.64,194,3347,3335,4,5,,,3,,0,35,39,19,0,2.0
126917,1254,693.51,1.46,562.14,15,4,35,556.4,194,3347,3335,4,5,,,3,,0,35,12,3,0,3.5
126928,1254,726.95,1.84,709.37,128,2,79,485.76,194,3347,3335,4,5,,,3,,0,35,43,24,0,1.5
126930,1254,780.68,1.84,709.37,35,3,87,728.64,194,3347,3335,4,5,,,3,,0,35,38,36,0,3.5
126940,1254,857.32,1.49,573.81,51,1,123,60.39,194,3347,3335,4,5,,,3,,0,35,42,35,0,2.5
126950,1254,1087.18,1.66,637.56,135,1,157,247.62,194,3347,3335,4,5,,,3,,0,35,38,29,0,3.5
126954,1254,915.02,2.44,937.77,118,4,173,1053.64,194,3347,3335,4,5,,,3,,0,35,17,2,0,4.0
126967,1254,426.91,1.46,562.14,106,3,26,417.3,194,3347,3335,4,5,,,3,,0,35,11,29,0,3.5
126974,1254,762.89,1.46,562.14,24,1,54,139.1,194,3347,3335,4,5,,,3,,0,35,5,27,0,2.5
126977,1254,624.89,1.21,466.3,178,4,66,663.96,64,2727,1903,0,0,4.0,284.0,0,2717.0,1,13,9,6,2,2.0
126979,1254,1128.51,1.84,709.37,32,2,74,485.76,194,3347,3335,4,5,,,3,,0,35,5,27,0,2.5
126987,1255,1292.29,1.76,676.53,91,3,171,938.49,166,471,946,2,0,1.0,183.0,0,2719.0,2,22,26,5,2,3.0
126989,1255,1574.28,2.1,808.85,182,3,179,624.12,194,3347,3335,4,5,,,3,,0,35,3,18,0,2.5
126992,1255,549.55,1.21,466.3,124,4,191,663.96,194,3347,3335,4,5,,,3,,0,35,42,23,0,2.0
126996,1255,814.55,1.66,637.56,98,3,8,742.86,194,3347,3335,4,5,,,3,,0,35,7,19,0,2.0
127002,1255,1348.79,1.84,709.37,172,3,32,728.64,194,3347,3335,4,5,,,3,,0,35,32,42,0,2.5
127006,1255,1367.88,2.44,937.77,165,4,48,1053.64,194,3347,3335,4,5,,,3,,0,35,6,38,0,2.0
127008,1255,577.76,1.46,562.14,26,1,56,139.1,194,3347,3335,4,5,,,3,,0,35,10,21,0,3.5
127013,1255,478.02,1.49,573.81,88,4,76,241.56,194,3347,3335,4,5,,,3,,0,35,3,42,0,2.5
127014,1255,1114.55,1.84,709.37,133,2,80,485.76,194,3347,3335,4,5,,,3,,0,35,18,39,0,3.5
127029,1255,1248.7,2.1,808.85,54,1,133,208.04,194,3347,3335,4,5,,,3,,0,35,35,30,0,2.5
127035,1255,1640.8,2.44,937.77,96,2,154,526.82,194,3347,3335,4,5,,,3,,0,35,41,41,0,2.0
127036,1255,1582.1,2.1,808.85,141,1,158,208.04,194,3347,3335,4,5,,,3,,0,35,2,13,0,2.0
127037,1255,1315.27,1.84,709.37,187,2,162,485.76,194,3347,3335,4,5,,,3,,0,35,3,5,0,2.5
127038,1255,693.51,1.46,562.14,66,1,166,139.1,194,3347,3335,4,5,,,3,,0,35,28,3,0,3.5
127039,1255,481.42,1.21,466.3,70,1,170,165.99,194,3347,3335,4,5,,,3,,0,35,43,7,0,1.5
127050,1255,1248.7,2.1,808.85,177,3,15,624.12,194,3347,3335,4,5,,,3,,0,35,3,4,0,2.5
127054,1255,469.92,1.21,466.3,158,1,31,165.99,194,3347,3335,4,5,,,3,,0,35,29,18,0,2.0
127056,1255,819.41,2.1,808.85,19,3,39,624.12,194,3347,3335,4,5,,,3,,0,35,26,27,0,3.5
127057,1255,1300.6,1.76,676.53,114,2,43,625.66,194,3347,3335,4,5,,,3,,0,35,15,39,0,2.0
127059,1255,549.55,1.21,466.3,21,3,51,497.97,194,3347,3335,4,5,,,3,,0,35,20,6,0,2.0
127071,1255,469.92,1.21,466.3,153,1,99,165.99,194,3347,3335,4,5,,,3,,0,35,18,39,0,3.5
127078,1255,1348.79,1.84,709.37,51,2,123,485.76,194,3347,3335,4,5,,,3,,0,35,44,17,0,1.5
127079,1255,427.0,1.46,562.14,122,2,126,278.2,194,3347,3335,4,5,,,3,,0,35,9,2,0,3.5
127084,1255,918.66,1.76,676.53,149,3,141,938.49,194,3347,3335,4,5,,,3,,0,35,10,32,0,5.0
127085,1255,714.86,1.49,573.81,194,3,145,181.17,194,3347,3335,4,5,,,3,,0,35,1,38,0,2.0
127098,1255,1385.49,1.84,709.37,195,1,197,242.88,194,3347,3335,4,5,,,3,,0,35,6,19,0,2.0
127100,1255,317.08,1.21,466.3,79,1,6,165.99,6,3242,1322,0,3,3.0,461.0,2,4082.0,3,5,10,17,3,3.0
127102,1255,949.58,1.49,573.81,171,4,14,241.56,194,3347,3335,4,5,,,3,,0,35,33,18,0,3.5
127104,1255,1311.38,2.44,937.77,11,1,22,263.41,194,3347,3335,4,5,,,3,,0,35,23,41,0,2.0
127105,1255,1385.49,1.84,709.37,106,3,26,728.64,194,3347,3335,4,5,,,3,,0,35,7,41,0,2.0
127106,1255,1367.88,2.44,937.77,151,3,30,790.23,194,3347,3335,4,5,,,3,,0,35,41,30,0,2.5
127114,1255,915.02,2.44,937.77,132,4,62,1053.64,194,3347,3335,4,5,,,3,,0,35,31,22,0,2.5
127128,1255,695.3,1.76,676.53,180,1,116,312.83,194,3347,3335,4,5,,,3,,0,35,39,21,0,2.0
127134,1255,1292.29,1.76,676.53,55,4,134,1251.32,194,3347,3335,4,5,,,3,,0,35,31,9,0,2.0
127140,1255,577.76,1.46,562.14,130,2,156,278.2,194,3347,3335,4,5,,,3,,0,35,25,34,0,3.5
127141,1255,857.32,1.49,573.81,176,2,160,120.78,194,3347,3335,4,5,,,3,,0,35,6,29,0,3.5
127144,1255,738.8,1.46,562.14,111,4,172,556.4,194,3347,3335,4,5,,,3,,0,35,14,31,0,2.0
127145,1255,1582.1,2.1,808.85,156,3,176,624.12,194,3347,3335,4,5,,,3,,0,35,38,8,0,3.5
127152,1255,1292.29,1.76,676.53,5,4,5,1251.32,194,3347,3335,4,5,,,3,,0,35,32,2,0,4.0
127160,1255,1311.38,2.44,937.77,17,3,37,790.23,194,3347,3335,4,5,,,3,,0,35,34,2,0,3.5
127164,1255,1311.38,2.44,937.77,23,4,53,1053.64,194,3347,3335,4,5,,,3,,0,35,29,14,0,2.0
127168,1255,1640.8,2.44,937.77,27,3,69,790.23,194,3347,3335,4,5,,,3,,0,35,15,34,0,3.5
127169,1256,674.52,1.76,676.53,168,2,143,625.66,194,3347,3335,4,5,,,3,,0,35,5,26,0,2.5
127172,1256,930.34,1.49,573.81,110,3,155,181.17,194,3347,3335,4,5,,,3,,0,35,1,41,0,2.0
127178,1256,317.08,1.21,466.3,182,3,179,497.97,194,3347,3335,4,5,,,3,,0,35,27,6,0,2.0
127179,1256,1292.29,1.76,676.53,74,4,183,1251.32,194,3347,3335,4,5,,,3,,0,35,17,16,0,2.5
127186,1256,1175.62,1.76,676.53,143,3,12,938.49,194,3347,3335,4,5,,,3,,0,35,8,40,0,2.5
127187,1256,478.02,1.49,573.81,189,1,16,60.39,194,3347,3335,4,5,,,3,,0,35,16,40,0,4.0
127188,1256,674.52,1.76,676.53,9,4,20,1251.32,20,306,2516,2,2,5.0,388.0,0,5542.0,3,9,29,26,2,2.0
127193,1256,762.89,1.46,562.14,20,1,40,139.1,194,3347,3335,4,5,,,3,,0,35,29,18,0,2.0
127195,1256,738.8,1.46,562.14,165,3,48,417.3,47,250,1024,3,2,4.0,484.0,1,5456.0,3,11,30,27,2,2.0
127196,1256,1311.38,2.44,937.77,22,3,52,790.23,51,1031,2439,3,4,3.0,492.0,0,5446.0,1,12,14,24,2,2.0
127202,1256,544.86,1.49,573.81,88,2,76,120.78,74,721,1244,3,4,1.0,372.0,1,4124.0,3,25,32,34,2,3.333333333333333
127203,1256,885.37,1.66,637.56,133,3,80,742.86,194,3347,3335,4,5,,,3,,0,35,3,11,0,2.5
127207,1256,814.55,1.66,637.56,116,4,96,990.48,194,3347,3335,4,5,,,3,,0,35,20,3,0,3.5
127216,1256,317.08,1.21,466.3,129,1,127,165.99,194,3347,3335,4,5,,,3,,0,35,1,27,0,2.0
127217,1256,481.42,1.21,466.3,175,2,130,331.98,194,3347,3335,4,5,,,3,,0,35,24,19,0,2.5
127220,1256,695.3,1.76,676.53,109,3,139,938.49,194,3347,3335,4,5,,,3,,0,35,0,27,0,2.0
127222,1256,1574.28,2.1,808.85,58,2,146,416.08,194,3347,3335,4,5,,,3,,0,35,13,12,0,2.0
127223,1256,549.55,1.21,466.3,62,2,150,331.98,194,3347,3335,4,5,,,3,,0,35,3,42,0,2.5
127224,1256,1248.7,2.1,808.85,96,4,154,832.16,149,2339,472,3,1,2.0,489.0,2,5351.0,1,23,43,9,2,1.666666666666667
127232,1256,885.37,1.66,637.56,77,2,186,495.24,194,3347,3335,4,5,,,3,,0,35,28,38,0,2.0
127236,1256,879.1,2.1,808.85,3,4,3,832.16,194,3347,3335,4,5,,,3,,0,35,5,23,0,2.5
127237,1256,1114.55,1.84,709.37,86,1,7,242.88,194,3347,3335,4,5,,,3,,0,35,20,42,0,2.0
127238,1256,726.95,1.84,709.37,131,1,11,242.88,194,3347,3335,4,5,,,3,,0,35,24,5,0,2.5
127242,1256,1311.38,2.44,937.77,113,4,27,1053.64,194,3347,3335,4,5,,,3,,0,35,15,18,0,2.0
127245,1256,762.89,1.46,562.14,19,1,39,139.1,194,3347,3335,4,5,,,3,,0,35,10,40,0,4.0
127246,1256,1385.49,1.84,709.37,114,3,43,728.64,194,3347,3335,4,5,,,3,,0,35,11,6,0,2.0
127248,1256,469.92,1.21,466.3,21,2,51,331.98,50,313,529,0,1,3.0,137.0,0,1468.0,3,30,22,38,2,2.0
127250,1256,1468.03,2.1,808.85,92,2,59,416.08,194,3347,3335,4,5,,,3,,0,35,30,5,0,2.0
127251,1256,478.02,1.49,573.81,137,3,63,181.17,194,3347,3335,4,5,,,3,,0,35,13,39,0,2.0
127252,1256,1087.18,1.66,637.56,183,3,67,742.86,194,3347,3335,4,5,,,3,,0,35,23,31,0,2.0
127254,1256,313.62,1.21,466.3,82,2,75,331.98,194,3347,3335,4,5,,,3,,0,35,8,35,0,2.5
127262,1256,1175.62,1.76,676.53,45,4,107,1251.32,102,181,2597,1,4,2.0,146.0,1,4062.0,1,4,23,40,2,2.333333333333333
127263,1256,930.34,1.49,573.81,94,1,111,60.39,194,3347,3335,4,5,,,3,,0,35,30,24,0,2.0
127264,1256,481.42,1.21,466.3,139,4,114,663.96,194,3347,3335,4,5,,,3,,0,35,3,20,0,4.0
127266,1256,636.51,1.66,637.56,48,2,120,495.24,194,3347,3335,4,5,,,3,,0,35,42,36,0,3.5
127267,1256,726.95,1.84,709.37,51,4,123,971.52,118,2240,498,0,2,3.0,157.0,0,1616.0,1,1,26,37,1,2.666666666666667
127272,1256,624.89,1.21,466.3,104,3,138,497.97,194,3347,3335,4,5,,,3,,0,35,32,40,0,3.0
127274,1256,481.42,1.21,466.3,194,4,145,663.96,194,3347,3335,4,5,,,3,,0,35,41,34,0,3.5
127277,1256,1582.1,2.1,808.85,135,2,157,416.08,194,3347,3335,4,5,,,3,,0,35,6,27,0,2.0
127281,1256,1582.1,2.1,808.85,118,2,173,416.08,194,3347,3335,4,5,,,3,,0,35,34,21,0,2.0
127282,1256,554.87,1.46,562.14,163,4,177,556.4,194,3347,3335,4,5,,,3,,0,35,28,7,0,2.0
127284,1256,481.42,1.21,466.3,76,2,185,331.98,180,3132,1356,3,3,2.0,478.0,1,5267.0,1,19,41,8,2,3.0
127285,1256,762.89,1.46,562.14,105,3,189,417.3,194,3347,3335,4,5,,,3,,0,35,7,11,0,2.0
127287,1256,857.32,1.49,573.81,195,2,197,120.78,194,3347,3335,4,5,,,3,,0,35,20,23,0,2.0
127291,1256,1468.03,2.1,808.85,171,2,14,416.08,14,670,406,2,0,4.0,246.0,2,3761.0,3,6,17,6,2,2.333333333333333
127297,1256,577.76,1.46,562.14,18,4,38,556.4,194,3347,3335,4,5,,,3,,0,35,41,32,0,3.5
127304,1256,554.87,1.46,562.14,178,2,66,278.2,194,3347,3335,4,5,,,3,,0,35,34,34,0,3.5
127307,1256,898.67,2.44,937.77,121,2,78,526.82,194,3347,3335,4,5,,,3,,0,35,39,29,0,3.5
127308,1256,915.02,2.44,937.77,166,3,82,790.23,194,3347,3335,4,5,,,3,,0,35,25,12,0,2.0
127310,1256,885.37,1.66,637.56,38,1,90,247.62,194,3347,3335,4,5,,,3,,0,35,29,22,0,2.5
127314,1257,930.34,1.49,573.81,110,3,155,181.17,194,3347,3335,4,5,,,3,,0,35,1,33,0,2.5
127316,1257,1315.27,1.84,709.37,197,3,163,728.64,194,3347,3335,4,5,,,3,,0,35,17,3,0,4.0
127321,1257,1292.29,1.76,676.53,74,4,183,1251.32,194,3347,3335,4,5,,,3,,0,35,21,21,0,1.5
127323,1257,1315.27,1.84,709.37,124,4,191,971.52,194,3347,3335,4,5,,,3,,0,35,2,10,0,2.0
127325,1257,1114.55,1.84,709.37,0,1,0,242.88,194,3347,3335,4,5,,,3,,0,35,41,18,0,2.0
127326,1257,695.3,1.76,676.53,4,3,4,938.49,194,3347,3335,4,5,,,3,,0,35,6,21,0,2.0
127331,1257,555.01,1.66,637.56,80,4,24,990.48,194,3347,3335,4,5,,,3,,0,35,8,30,0,2.5
127335,1257,1582.1,2.1,808.85,20,3,40,624.12,194,3347,3335,4,5,,,3,,0,35,38,2,0,3.5
127338,1257,1692.64,2.44,937.77,22,2,52,526.82,194,3347,3335,4,5,,,3,,0,35,28,5,0,2.0
127339,1257,1348.79,1.84,709.37,26,3,56,728.64,194,3347,3335,4,5,,,3,,0,35,28,34,0,3.5
127343,1257,714.86,1.49,573.81,30,2,72,120.78,194,3347,3335,4,5,,,3,,0,35,1,31,0,2.0
127348,1257,1640.8,2.44,937.77,40,3,92,790.23,194,3347,3335,4,5,,,3,,0,35,32,2,0,4.0
127349,1257,481.42,1.21,466.3,116,4,96,663.96,194,3347,3335,4,5,,,3,,0,35,3,4,0,2.5
127350,1257,1292.29,1.76,676.53,161,4,100,1251.32,194,3347,3335,4,5,,,3,,0,35,44,37,0,2.0
127352,1257,549.55,1.21,466.3,46,3,108,497.97,194,3347,3335,4,5,,,3,,0,35,29,40,0,2.5
127354,1257,762.89,1.46,562.14,148,3,115,417.3,194,3347,3335,4,5,,,3,,0,35,7,2,0,3.5
127356,1257,674.52,1.76,676.53,49,1,121,312.83,194,3347,3335,4,5,,,3,,0,35,35,18,0,2.0
127357,1257,780.68,1.84,709.37,84,2,124,485.76,194,3347,3335,4,5,,,3,,0,35,1,17,0,1.5
127358,1257,1013.4,1.76,676.53,129,2,127,625.66,194,3347,3335,4,5,,,3,,0,35,7,13,0,2.0
127360,1257,1128.51,1.84,709.37,54,3,133,728.64,194,3347,3335,4,5,,,3,,0,35,10,15,0,3.5
127361,1257,879.1,2.1,808.85,57,4,136,832.16,194,3347,3335,4,5,,,3,,0,35,9,28,0,2.0
127365,1257,1385.49,1.84,709.37,62,3,150,728.64,194,3347,3335,4,5,,,3,,0,35,12,20,0,3.5
127366,1257,1114.55,1.84,709.37,96,1,154,242.88,194,3347,3335,4,5,,,3,,0,35,0,24,0,2.0
127373,1257,1640.8,2.44,937.77,73,4,182,1053.64,194,3347,3335,4,5,,,3,,0,35,28,23,0,2.0
