user_id,Pickup_Location,rental_date,duration,return_date,car_id,total_amount
1104,Shimla,08-06-2023,1,09-06-2023,9285,10750
1104,Vijayawada,29-06-2023,6,05-07-2023,1753,53400
1104,Bhopal,06-07-2023,7,13-07-2023,7046,77700
1105,Chennai,10-10-2019,7,17-10-2019,4469,60900
1105,Jamshedpur,21-11-2019,1,22-11-2019,3061,12150
1105,Patna,28-11-2019,1,29-11-2019,10504,6250
1105,Vijayawada,26-12-2019,4,30-12-2019,1794,42400
1105,Hyderabad,30-01-2020,7,06-02-2020,984,58100
1105,Nashik,06-02-2020,5,11-02-2020,3310,71000
1105,Hisar,27-03-2020,3,30-03-2020,9640,13200
1105,Vadodara,02-04-2020,3,05-04-2020,3988,25800
1105,Patna,09-04-2020,6,15-04-2020,10462,108600
1105,Amritsar,16-04-2020,5,21-04-2020,6872,23500
1105,Dehradun,07-05-2020,3,10-05-2020,5178,36600
1105,Visakhapatnam,22-05-2020,5,27-05-2020,9853,48500
1105,Dhubri,28-05-2020,5,02-06-2020,6092,36000
1105,Dabolim,11-07-2020,1,12-07-2020,584,8300
1105,Varanasi,18-06-2020,4,22-06-2020,5863,20200
1105,Guwahati,25-06-2020,7,02-07-2020,2326,90300
1105,Itanagar,23-07-2020,5,28-07-2020,5608,27000
1105,Surat,10-09-2020,6,16-09-2020,8600,42600
1105,Puri,17-09-2020,3,20-09-2020,4684,21750
1105,Puducherry,01-10-2020,6,07-10-2020,2936,40800
1105,Shimla,12-11-2020,5,17-11-2020,9301,63750
1105,Varanasi,26-11-2020,1,27-11-2020,5887,5700
1105,Dabolim,03-12-2020,2,05-12-2020,482,16500
1105,Bhopal,10-12-2020,2,12-12-2020,7004,12800
1105,Udaipur,17-12-2020,2,19-12-2020,8657,18400
1105,Kota,14-01-2021,1,15-01-2021,8278,10050
1105,Amritsar,21-01-2021,1,22-01-2021,6874,8200
1105,Udaipur,18-02-2021,7,25-02-2021,8656,36400
1105,Hisar,04-03-2021,1,05-03-2021,9729,9900
1105,Raipur,18-03-2021,5,23-03-2021,2766,68500
1105,Patna,08-04-2021,1,09-04-2021,10579,8500
1105,Chandigarh,27-05-2021,2,29-05-2021,9195,18600
1105,Prayagraj,10-06-2021,5,15-06-2021,3731,46500
1105,Bilaspur,01-07-2021,4,05-07-2021,2483,29600
1105,Raigarh,29-07-2021,5,03-08-2021,4328,36500
1105,Gangtok,19-08-2021,3,22-08-2021,6427,20550
1105,Ranchi,26-08-2021,3,29-08-2021,364,27600
1105,Mopa,21-10-2021,5,26-10-2021,3507,38250
1105,Shimla,04-11-2021,1,05-11-2021,9233,6900
1105,Ahmedabad,18-11-2021,4,22-11-2021,686,47000
1105,Gwalior,25-11-2021,3,28-11-2021,1861,36300
1105,Raipur,02-12-2021,3,05-12-2021,2670,40650
1105,Bengaluru,09-12-2021,3,12-12-2021,2011,22350
1105,Raigarh,16-12-2021,2,18-12-2021,4204,12700
1105,Delhi NCR,27-01-2022,3,30-01-2022,5470,41100
1105,Puri,03-02-2022,2,05-02-2022,4661,24200
1105,Puri,25-02-2022,4,01-03-2022,4800,28400
1105,Ahmedabad,10-04-2022,6,16-04-2022,653,57600
1105,Bengaluru,17-03-2022,5,22-03-2022,2066,38500
1105,Hyderabad,21-04-2022,4,25-04-2022,984,33200
1105,Gwalior,26-05-2022,7,02-06-2022,1973,84000
1105,Shimla,23-06-2022,6,29-06-2022,9212,38400
1105,Mysuru,07-07-2022,6,13-07-2022,10217,53100
1105,Jamshedpur,04-08-2022,6,10-08-2022,3019,35400
1105,Coimbatore,08-09-2022,6,14-09-2022,93,61200
1105,Mopa,22-09-2022,1,23-09-2022,3515,7150
1105,Udaipur,13-10-2022,4,17-10-2022,8671,20800
1105,Diu,20-10-2022,7,27-10-2022,8803,46900
1105,Vadodara,10-11-2022,7,17-11-2022,3841,60200
1105,Puri,08-12-2022,4,12-12-2022,4724,33600
1105,Patna,19-01-2023,5,24-01-2023,10475,33000
1105,Coimbatore,09-02-2023,6,15-02-2023,25,47400
1105,Gwalior,02-03-2023,2,04-03-2023,1930,25600
1106,Ahmedabad,31-10-2019,5,05-11-2019,724,41000
1106,Khowai,07-11-2019,3,10-11-2019,1098,30600
1106,Imphal,28-11-2019,7,05-12-2019,9589,77000
1106,Kullu-Manali,09-01-2020,6,15-01-2020,7569,63600
1106,Puri,16-01-2020,2,18-01-2020,4609,15800
1106,Coimbatore,14-02-2020,7,21-02-2020,181,101500
1106,Raigarh,20-02-2020,3,23-02-2020,4210,32550
1106,Kota,16-04-2020,3,19-04-2020,8296,17100
1106,Puri,23-04-2020,3,26-04-2020,4781,43800
1106,Bhopal,30-04-2020,5,05-05-2020,7197,72500
1106,Varanasi,28-05-2020,7,04-06-2020,5805,68950
1106,Kolkata,04-06-2020,5,09-06-2020,6215,27250
1106,Raigarh,18-06-2020,3,21-06-2020,4249,24150
1106,Indore,09-07-2020,3,12-07-2020,10054,30300
1106,Nashik,28-08-2020,4,01-09-2020,3256,20200
1106,Shimla,03-09-2020,5,08-09-2020,9283,37750
1107,Dabolim,17-10-2019,2,19-10-2019,464,11400
1107,Thiruvananthapuram,07-11-2019,2,09-11-2019,8117,25800
1107,Amritsar,15-11-2019,6,21-11-2019,6971,61800
1107,Bilaspur,12-12-2019,2,14-12-2019,2510,28200
1107,Jamshedpur,02-01-2020,7,09-01-2020,3068,43050
1107,Gwalior,23-01-2020,3,26-01-2020,1913,23100
1107,Srinagar,30-01-2020,6,05-02-2020,5325,70800
1107,Ludhiana,06-02-2020,2,08-02-2020,4180,19000
1107,Puducherry,13-02-2020,4,17-02-2020,2988,34000
1107,Nashik,05-03-2020,4,09-03-2020,3255,22200
1108,Mumbai,03-11-2019,7,10-11-2019,10784,58100
1108,Bhubaneswar,31-10-2019,5,05-11-2019,7965,63000
1108,Hisar,13-05-2019,1,14-05-2019,9626,7400
1108,Kolkata,02-01-2020,3,05-01-2020,6312,16200
1108,Ludhiana,16-01-2020,1,17-01-2020,4032,4450
1108,Indore,23-01-2020,5,28-01-2020,10098,51250
1108,Khowai,13-02-2020,1,14-02-2020,1010,10850
1108,Chennai,27-02-2020,7,05-03-2020,4461,85400
1108,Guwahati,05-03-2020,5,10-03-2020,2318,54000
1108,Pune,19-03-2020,2,21-03-2020,1461,24100
1108,Thiruvananthapuram,26-03-2020,3,29-03-2020,8002,22350
1108,Surat,02-04-2020,1,03-04-2020,8481,9250
1108,Ranchi,28-05-2020,1,29-05-2020,309,9300
1108,Bilaspur,04-07-2020,6,10-07-2020,2553,51600
1108,Varanasi,25-06-2020,4,29-06-2020,5827,27400
1108,Puducherry,06-09-2020,6,12-09-2020,2896,33900
1108,Imphal,13-08-2020,4,17-08-2020,9439,19400
1108,Gwalior,17-09-2020,7,24-09-2020,1831,34300
1108,Prayagraj,24-09-2020,2,26-09-2020,3624,10700
1108,Raipur,01-10-2020,6,07-10-2020,2752,37800
1108,Bilaspur,29-10-2020,3,01-11-2020,2585,31500
1108,Varanasi,05-11-2020,7,12-11-2020,5933,79100
1108,Dabolim,26-11-2020,4,30-11-2020,475,26800
1108,Kota,07-01-2021,7,14-01-2021,8391,52500
1108,Kullu-Manali,04-02-2021,2,06-02-2021,7498,20500
1108,Tirupati,25-03-2021,4,29-03-2021,4907,30800
1108,Dabolim,06-05-2021,1,07-05-2021,528,7400
1108,Chennai,20-05-2021,4,24-05-2021,4532,34000
1108,Amritsar,17-06-2021,4,21-06-2021,6900,30800
1108,Mumbai,01-07-2021,7,08-07-2021,10697,69300
1108,Puducherry,05-08-2021,3,08-08-2021,2865,24150
1108,Varanasi,19-08-2021,6,25-08-2021,5937,64800
1108,Shillong,26-08-2021,1,27-08-2021,6736,6900
1108,Kota,23-09-2021,4,27-09-2021,8287,22800
1108,Khowai,21-10-2021,3,24-10-2021,1143,20400
1108,Dabolim,11-11-2021,1,12-11-2021,428,6000
1108,Chennai,26-11-2021,4,30-11-2021,4484,29600
1108,Vijayawada,03-02-2022,7,10-02-2022,1798,88200
1108,Mopa,17-02-2022,3,20-02-2022,3548,23400
1108,Guwahati,10-03-2022,7,17-03-2022,2345,69300
1108,Gwalior,24-03-2022,5,29-03-2022,1974,62500
1108,Delhi NCR,28-04-2022,1,29-04-2022,5521,10500
1108,Kota,12-05-2022,7,19-05-2022,8333,79100
1108,Raigarh,07-07-2022,2,09-07-2022,4297,19400
1108,Amritsar,04-08-2022,4,08-08-2022,6966,55200
1109,Indore,03-10-2019,3,06-10-2019,10144,22200
1109,Bilaspur,17-10-2019,5,22-10-2019,2505,43000
1109,Surat,13-05-2019,1,14-05-2019,8426,7400
1109,Bhopal,12-12-2019,1,13-12-2019,7162,10000
1109,Dabolim,19-12-2019,2,21-12-2019,464,11400
1109,Dehradun,02-01-2020,4,06-01-2020,5072,18600
1109,Jamshedpur,30-01-2020,3,02-02-2020,3025,23700
1109,Varanasi,09-04-2020,4,13-04-2020,5843,27400
1109,Tirupati,16-04-2020,2,18-04-2020,4825,15700
1109,Kota,14-05-2020,4,18-05-2020,8220,26600
1109,Nashik,21-05-2020,4,25-05-2020,3206,43400
1109,Raigarh,28-05-2020,2,30-05-2020,4260,13700
1109,Surat,11-06-2020,3,14-06-2020,8552,19200
1110,Gwalior,17-10-2019,6,23-10-2019,1974,75000
1110,Amritsar,07-11-2019,7,14-11-2019,6845,71400
1110,Bilaspur,19-12-2019,1,20-12-2019,2487,5600
1110,Kullu-Manali,23-01-2020,5,28-01-2020,7567,38000
1110,Ranchi,06-02-2020,4,10-02-2020,340,34800
1110,Mumbai,20-02-2020,3,23-02-2020,10781,44400
1110,Indore,27-02-2020,7,05-03-2020,10085,75250
1110,Bhopal,23-04-2020,1,24-04-2020,7034,7900
1110,Chandigarh,30-04-2020,5,05-05-2020,9030,67250
1110,Bengaluru,02-07-2020,4,06-07-2020,2142,80000
1110,Pune,06-09-2020,2,08-09-2020,1406,21700
1111,Ranchi,10-10-2019,6,16-10-2019,291,49800
1111,Patna,31-10-2019,3,03-11-2019,10471,15300
1111,Ludhiana,13-05-2019,2,15-05-2019,4184,16400
1111,Itanagar,20-02-2020,7,27-02-2020,5800,49700
1111,Bilaspur,09-07-2020,3,12-07-2020,2498,30300
1111,Jaipur,16-07-2020,1,17-07-2020,7317,12900
1111,Vijayawada,30-07-2020,3,02-08-2020,1676,21150
1111,Udaipur,27-08-2020,4,31-08-2020,8757,56000
1111,Kullu-Manali,01-10-2020,1,02-10-2020,7460,6900
1111,Prayagraj,12-11-2020,6,18-11-2020,3750,91800
1111,Vijayawada,17-12-2020,1,18-12-2020,1782,20600
1111,Kullu-Manali,22-01-2021,3,25-01-2021,7435,19200
1111,Chennai,11-02-2021,7,18-02-2021,4447,36400
1111,Thiruvananthapuram,18-02-2021,1,19-02-2021,8077,12200
1111,Kullu-Manali,01-04-2021,3,04-04-2021,7567,22800
1111,Hyderabad,22-04-2021,3,25-04-2021,927,21000
1111,Visakhapatnam,29-04-2021,4,03-05-2021,9839,19800
1111,Shillong,06-05-2021,2,08-05-2021,6673,14200
1111,Indore,15-07-2021,5,20-07-2021,10129,49500
1111,Amritsar,19-08-2021,5,24-08-2021,6994,54000
1111,Thiruvananthapuram,09-09-2021,3,12-09-2021,8091,25200
1111,Prayagraj,16-09-2021,5,21-09-2021,3615,26750
1111,Chandigarh,14-10-2021,1,15-10-2021,9022,17950
1111,Kota,28-10-2021,6,03-11-2021,8206,65100
1111,Guwahati,04-11-2021,3,07-11-2021,2225,23850
1111,Ayodhya,18-11-2021,2,20-11-2021,7683,15000
1111,Udaipur,09-12-2021,2,11-12-2021,8657,18400
1111,Kolkata,20-01-2022,1,21-01-2022,6261,12200
1111,Jamshedpur,03-03-2022,7,10-03-2022,3154,69300
1112,Pune,26-09-2019,1,27-09-2019,1495,6250
1112,Raigarh,03-10-2019,4,07-10-2019,4346,37200
1112,Mysuru,24-10-2019,7,31-10-2019,10310,99400
1112,Amritsar,07-11-2019,1,08-11-2019,6841,8700
1112,Chennai,22-11-2019,4,26-11-2019,4590,65200
1112,Coimbatore,28-11-2019,7,05-12-2019,94,74900
1112,Prayagraj,30-01-2020,4,03-02-2020,3766,54000
1112,Srinagar,05-03-2020,1,06-03-2020,5219,5900
1112,Bengaluru,19-03-2020,3,22-03-2020,2170,42000
1112,Bhopal,26-03-2020,7,02-04-2020,7145,68600
1112,Mysuru,09-04-2020,7,16-04-2020,10250,77350
1112,Puducherry,14-05-2020,7,21-05-2020,2960,44100
1112,Shimla,21-05-2020,4,25-05-2020,9349,41600
1112,Prayagraj,11-06-2020,7,18-06-2020,3779,59500
1112,Diu,18-06-2020,3,21-06-2020,8843,20700
1112,Amritsar,09-07-2020,4,13-07-2020,6978,49200
1112,Hisar,13-08-2020,3,16-08-2020,9754,29700
1112,Jaipur,01-10-2020,4,05-10-2020,7268,24800
1112,Coimbatore,22-10-2020,1,23-10-2020,71,5100
1112,Vadodara,05-11-2020,3,08-11-2020,3852,19800
1112,Shillong,12-11-2020,3,15-11-2020,6695,18750
1112,Nashik,10-12-2020,1,11-12-2020,3380,9400
1112,Itanagar,11-02-2021,5,16-02-2021,5769,53000
1112,Ranchi,04-04-2021,5,09-04-2021,230,67250
1112,Navi Mumbai,11-03-2021,1,12-03-2021,1226,7400
1112,Bhubaneswar,25-03-2021,6,31-03-2021,7812,38400
1112,Mysuru,08-04-2021,4,12-04-2021,10323,34400
1112,Bhopal,29-04-2021,4,03-05-2021,7064,22400
1112,Varanasi,20-05-2021,7,27-05-2021,5952,44100
1112,Raipur,03-06-2021,5,08-06-2021,2753,44000
1112,Ranchi,10-06-2021,5,15-06-2021,240,22250
1112,Jaipur,01-07-2021,7,08-07-2021,7339,56000
1112,Puducherry,08-08-2021,2,10-08-2021,2953,17600
1112,Delhi NCR,22-07-2021,4,26-07-2021,5598,51200
1112,Kota,02-09-2021,4,06-09-2021,8344,29200
1112,Coimbatore,09-09-2021,4,13-09-2021,71,20400
1112,Khowai,30-09-2021,3,03-10-2021,1200,21300
1112,Kullu-Manali,07-10-2021,6,13-10-2021,7456,30600
1112,Jaipur,25-11-2021,5,30-11-2021,7363,48000
1112,Raipur,02-12-2021,5,07-12-2021,2677,60250
1112,Hisar,30-12-2021,6,05-01-2022,9788,51600
1112,Kota,27-01-2022,3,30-01-2022,8356,26400
1112,Khowai,03-02-2022,5,08-02-2022,1120,26000
1112,Kullu-Manali,24-02-2022,4,28-02-2022,7443,27600
1112,Raigarh,03-03-2022,1,04-03-2022,4238,9850
1113,Puri,07-11-2019,5,12-11-2019,4790,80500
1113,Udaipur,19-12-2019,2,21-12-2019,8762,20600
1113,Srinagar,24-01-2020,6,30-01-2020,5303,34500
1113,Jaipur,13-02-2020,3,16-02-2020,7375,24900
1113,Dhubri,20-02-2020,3,23-02-2020,6156,26700
1113,Varanasi,27-02-2020,7,05-03-2020,5877,84350
1113,Bilaspur,12-03-2020,4,16-03-2020,2565,50000
1113,Visakhapatnam,09-04-2020,3,12-04-2020,9960,19500
1113,Visakhapatnam,23-04-2020,7,30-04-2020,9896,41300
1113,Varanasi,14-05-2020,5,19-05-2020,5804,31750
1113,Ahmedabad,28-05-2020,3,31-05-2020,747,26100
1113,Navi Mumbai,04-06-2020,1,05-06-2020,1270,13650
1113,Vijayawada,11-06-2020,4,15-06-2020,1675,26200
1113,Hyderabad,16-07-2020,6,22-07-2020,941,84000
1113,Dehradun,06-08-2020,1,07-08-2020,5162,10200
1113,Kullu-Manali,13-08-2020,4,17-08-2020,7418,37600
1113,Ranchi,20-08-2020,1,21-08-2020,366,13700
1113,Diu,10-09-2020,4,14-09-2020,8860,27600
1113,Varanasi,08-10-2020,3,11-10-2020,5914,26100
1113,Prayagraj,19-11-2020,1,20-11-2020,3775,8000
1113,Bhopal,26-11-2020,3,29-11-2020,7043,20700
1113,Pune,17-12-2020,3,20-12-2020,1444,19650
1113,Bhubaneswar,24-12-2020,6,30-12-2020,7995,54600
1113,Bhopal,31-12-2020,3,03-01-2021,7075,19800
1113,Prayagraj,14-01-2021,7,21-01-2021,3790,112000
1113,Prayagraj,04-02-2021,6,10-02-2021,3672,27300
1113,Kolkata,11-02-2021,2,13-02-2021,6326,26000
1113,Visakhapatnam,08-04-2021,6,14-04-2021,9903,35400
1113,Prayagraj,15-04-2021,4,19-04-2021,3797,58000
1113,Delhi NCR,13-05-2021,3,16-05-2021,5510,43200
1113,Jaipur,27-05-2021,2,29-05-2021,7301,25800
1113,Delhi NCR,15-07-2021,7,22-07-2021,5494,76300
1113,Delhi NCR,12-08-2021,4,16-08-2021,5476,28800
1114,Varanasi,31-10-2019,2,02-11-2019,5887,11400
1114,Puducherry,14-11-2019,3,17-11-2019,2893,30450
1114,Mopa,29-11-2019,2,01-12-2019,3553,17600
1114,Bhopal,09-01-2020,3,12-01-2020,7010,32700
1114,Hyderabad,16-01-2020,3,19-01-2020,901,38700
1114,Mysuru,13-02-2020,4,17-02-2020,10308,26800
1114,Tirupati,27-02-2020,7,05-03-2020,4951,47600
1114,Shillong,12-03-2020,4,16-03-2020,6735,29600
1114,Ludhiana,02-04-2020,7,09-04-2020,4088,44100
1114,Hyderabad,07-05-2020,6,13-05-2020,824,32700
1114,Varanasi,18-06-2020,6,24-06-2020,5874,48300
1114,Navi Mumbai,23-07-2020,5,28-07-2020,1251,38250
1115,Delhi NCR,03-10-2019,3,06-10-2019,5442,23100
1115,Thiruvananthapuram,17-10-2019,3,20-10-2019,8146,28500
1115,Ayodhya,31-10-2019,3,03-11-2019,7694,32100
1115,Shillong,27-12-2019,6,02-01-2020,6759,41400
1115,Hisar,21-02-2020,1,22-02-2020,9628,5900
1115,Nashik,27-02-2020,3,01-03-2020,3398,37800
1115,Patna,28-05-2020,1,29-05-2020,10494,10750
1116,Shillong,26-09-2019,4,30-09-2019,6653,38400
1116,Dhubri,24-10-2019,3,27-10-2019,6072,13650
1116,Itanagar,14-11-2019,7,21-11-2019,5769,74200
1116,Gwalior,21-11-2019,3,24-11-2019,1944,21900
1116,Kota,26-12-2019,6,01-01-2020,8236,41100
1116,Bilaspur,02-01-2020,5,07-01-2020,2599,37500
1116,Ludhiana,23-01-2020,3,26-01-2020,4028,17850
1116,Puducherry,20-02-2020,7,27-02-2020,2857,63350
1116,Dhubri,12-03-2020,1,13-03-2020,6146,9400
1116,Tirupati,09-04-2020,1,10-04-2020,4906,8200
1116,Thiruvananthapuram,04-06-2020,5,09-06-2020,8091,42000
1116,Bengaluru,11-06-2020,1,12-06-2020,2186,10500
1116,Kullu-Manali,25-06-2020,5,30-06-2020,7559,34500
1116,Shillong,30-07-2020,7,06-08-2020,6793,67200
1116,Ahmedabad,06-08-2020,3,09-08-2020,656,15300
1116,Surat,13-08-2020,2,15-08-2020,8571,20200
1116,Ahmedabad,10-09-2020,3,13-09-2020,644,19800
1116,Mumbai,24-09-2020,6,30-09-2020,10762,61800
1116,Kota,30-10-2020,3,02-11-2020,8310,42600
1116,Indore,05-12-2020,4,09-12-2020,10120,21000
1116,Dhubri,31-12-2020,7,07-01-2021,6023,33950
1116,Prayagraj,25-02-2021,3,28-02-2021,3777,34500
1116,Hyderabad,01-04-2021,6,07-04-2021,855,34200
1116,Bhubaneswar,22-04-2021,4,26-04-2021,7921,41600
1116,Coimbatore,06-05-2021,6,12-05-2021,33,41400
1116,Guwahati,24-06-2021,5,29-06-2021,2386,51500
1116,Dehradun,01-07-2021,7,08-07-2021,5065,57050
1116,Puducherry,15-07-2021,3,18-07-2021,2954,29400
1116,Bhopal,29-07-2021,1,30-07-2021,7154,9800
1116,Ahmedabad,05-08-2021,2,07-08-2021,710,28500
1116,Itanagar,12-08-2021,4,16-08-2021,5624,21600
1116,Amritsar,16-09-2021,7,23-09-2021,6857,64400
1116,Navi Mumbai,07-10-2021,7,14-10-2021,1321,72800
1116,Ayodhya,14-10-2021,7,21-10-2021,7708,46900
1116,Dehradun,29-10-2021,4,02-11-2021,5117,51200
1116,Vijayawada,04-11-2021,3,07-11-2021,1650,33150
1116,Bengaluru,23-12-2021,2,25-12-2021,2108,13600
1116,Thiruvananthapuram,30-12-2021,5,04-01-2022,8017,44750
1116,Diu,03-02-2022,1,04-02-2022,8896,5750
1116,Kullu-Manali,03-03-2022,2,05-03-2022,7419,11800
1116,Ranchi,28-04-2022,3,01-05-2022,333,34200
1117,Mysuru,26-09-2019,5,01-10-2019,10312,26000
1118,Udaipur,24-10-2019,3,27-10-2019,8771,30900
1118,Vijayawada,31-10-2019,1,01-11-2019,1695,6250
1118,Prayagraj,21-11-2019,7,28-11-2019,3633,47950
1118,Bhubaneswar,05-12-2019,2,07-12-2019,7848,11200
1118,Srinagar,17-01-2020,3,20-01-2020,5363,27900
1118,Dhubri,23-01-2020,6,29-01-2020,6191,45000
1118,Gwalior,30-01-2020,6,05-02-2020,1814,59400
1118,Udaipur,13-02-2020,2,15-02-2020,8736,14000
1118,Mumbai,19-03-2020,1,20-03-2020,10697,9900
1118,Dhubri,30-04-2020,4,04-05-2020,6053,38200
1118,Raipur,04-06-2020,2,06-06-2020,2703,11400
1118,Thiruvananthapuram,11-06-2020,2,13-06-2020,8186,20600
1118,Udaipur,18-06-2020,1,19-06-2020,8641,8700
1118,Thiruvananthapuram,02-07-2020,7,09-07-2020,8168,58100
1118,Kota,09-07-2020,2,11-07-2020,8218,18700
1118,Mysuru,27-08-2020,5,01-09-2020,10343,34000
1118,Surat,24-09-2020,4,28-09-2020,8415,21600
1118,Tirupati,01-10-2020,5,06-10-2020,4813,46750
1118,Jaipur,29-10-2020,3,01-11-2020,7208,16350
1118,Indore,05-11-2020,6,11-11-2020,10161,66600
1118,Delhi NCR,10-12-2020,4,14-12-2020,5517,51600
1118,Chennai,17-12-2020,7,24-12-2020,4538,80500
1118,Kota,21-01-2021,2,23-01-2021,8231,9700
1119,Dehradun,10-10-2019,5,15-10-2019,5184,41000
1119,Ayodhya,17-10-2019,7,24-10-2019,7763,65100
1119,Bhubaneswar,14-11-2019,5,19-11-2019,7898,51250
1119,Udaipur,21-11-2019,7,28-11-2019,8781,103600
1119,Vadodara,19-12-2019,2,21-12-2019,3828,11800
1119,Navi Mumbai,02-01-2020,7,09-01-2020,1258,67550
1119,Guwahati,09-02-2020,7,16-02-2020,2210,76650
1119,Indore,16-01-2020,7,23-01-2020,10032,30800
1119,Surat,23-01-2020,5,28-01-2020,8569,53000
1119,Itanagar,26-03-2020,2,28-03-2020,5681,18500
1119,Vijayawada,14-05-2020,1,15-05-2020,1730,12900
1119,Surat,21-05-2020,5,26-05-2020,8577,58000
1119,Patna,18-06-2020,1,19-06-2020,10553,8800
1119,Visakhapatnam,06-08-2020,4,10-08-2020,9882,33600
1119,Dhubri,22-10-2020,4,26-10-2020,6069,34200
1119,Visakhapatnam,29-10-2020,6,04-11-2020,9821,71700
1119,Jamshedpur,12-11-2020,5,17-11-2020,3167,37500
1119,Puducherry,10-12-2020,6,16-12-2020,2998,75000
1119,Varanasi,17-12-2020,4,21-12-2020,5900,30000
1119,Dabolim,14-01-2021,3,17-01-2021,500,22650
1119,Gangtok,04-03-2021,3,07-03-2021,6570,40500
1119,Kolkata,18-03-2021,1,19-03-2021,6270,13700
1119,Mumbai,22-04-2021,5,27-04-2021,10683,38500
1119,Thiruvananthapuram,06-05-2021,2,08-05-2021,8180,19200
1119,Dabolim,10-06-2021,2,12-06-2021,476,14400
1120,Nashik,03-11-2019,6,09-11-2019,3386,60600
1120,Amritsar,10-10-2019,1,11-10-2019,6833,6950
1120,Shimla,14-11-2019,6,20-11-2019,9298,61500
1120,Udaipur,29-11-2019,5,04-12-2019,8698,52000
1120,Jamshedpur,07-05-2020,6,13-05-2020,3062,108900
1120,Jamshedpur,21-05-2020,4,25-05-2020,3193,38000
1120,Tirupati,25-06-2020,7,02-07-2020,4897,67900
1120,Patna,02-07-2020,5,07-07-2020,10577,57500
1120,Hisar,16-07-2020,2,18-07-2020,9643,13800
1120,Kota,30-07-2020,1,31-07-2020,8272,4550
1120,Mopa,03-09-2020,7,10-09-2020,3495,43050
1120,Ayodhya,10-09-2020,7,17-09-2020,7713,53900
1120,Ayodhya,15-10-2020,1,16-10-2020,7647,5050
1120,Mopa,19-11-2020,6,25-11-2020,3462,108600
1120,Hisar,31-12-2020,6,06-01-2021,9724,50400
1120,Shimla,14-01-2021,7,21-01-2021,9257,63700
1120,Delhi NCR,11-03-2021,5,16-03-2021,5553,45000
1120,Bhopal,25-03-2021,3,28-03-2021,7096,17250
1120,Imphal,01-04-2021,6,07-04-2021,9594,63000
1120,Ahmedabad,08-04-2021,5,13-04-2021,650,55500
1120,Bilaspur,27-05-2021,6,02-06-2021,2568,48000
1120,Pune,08-07-2021,4,12-07-2021,1498,41000
1120,Navi Mumbai,15-07-2021,2,17-07-2021,1218,18800
1120,Raigarh,22-07-2021,7,29-07-2021,4342,138600
1120,Mopa,30-07-2021,5,04-08-2021,3442,38000
1120,Bilaspur,05-08-2021,2,07-08-2021,2428,11600
1120,Patna,12-08-2021,3,15-08-2021,10507,23250
1120,Gangtok,19-08-2021,6,25-08-2021,6558,70800
1120,Vijayawada,23-09-2021,2,25-09-2021,1652,13100
1120,Kolkata,30-09-2021,7,07-10-2021,6325,84000
1120,Vadodara,07-10-2021,3,10-10-2021,3803,20100
1120,Mumbai,14-10-2021,2,16-10-2021,10637,23900
1120,Chandigarh,28-10-2021,5,02-11-2021,9151,35000
1120,Vijayawada,09-12-2021,1,10-12-2021,1603,6650
1120,Ayodhya,16-12-2021,5,21-12-2021,7673,35250
1120,Itanagar,30-12-2021,6,05-01-2022,5702,112500
1121,Dabolim,26-09-2019,1,27-09-2019,414,10000
1121,Thiruvananthapuram,17-10-2019,5,22-10-2019,8196,49000
1121,Raigarh,12-12-2019,1,13-12-2019,4303,5700
1121,Vijayawada,02-02-2020,7,09-02-2020,1668,42350
1121,Shimla,09-01-2020,1,10-01-2020,9396,9600
1121,Bhubaneswar,23-01-2020,2,25-01-2020,7914,17500
1121,Ahmedabad,05-03-2020,7,12-03-2020,737,74900
1121,Coimbatore,12-03-2020,3,15-03-2020,18,28200
1121,Shillong,19-03-2020,4,23-03-2020,6633,27600
1121,Jamshedpur,02-04-2020,2,04-04-2020,3009,15800
1121,Pune,23-04-2020,5,28-04-2020,1503,28750
1121,Dehradun,28-05-2020,7,04-06-2020,5168,57400
1121,Shimla,18-06-2020,6,24-06-2020,9381,87600
1121,Kullu-Manali,02-07-2020,5,07-07-2020,7514,43750
1121,Jaipur,23-07-2020,2,25-07-2020,7211,14900
1121,Gwalior,30-07-2020,4,03-08-2020,1925,47200
1121,Shillong,27-08-2020,6,02-09-2020,6728,44400
1121,Raipur,10-09-2020,1,11-09-2020,2718,10700
1121,Puducherry,17-09-2020,1,18-09-2020,2945,9800
1121,Gwalior,01-10-2020,4,05-10-2020,1912,20800
1121,Diu,22-10-2020,7,29-10-2020,8941,97300
1121,Chandigarh,19-11-2020,1,20-11-2020,9098,10400
1121,Bilaspur,17-12-2020,2,19-12-2020,2430,26600
1121,Bengaluru,07-01-2021,4,11-01-2021,2018,37800
1121,Mysuru,28-01-2021,7,04-02-2021,10381,101500
1121,Pune,26-03-2021,2,28-03-2021,1489,17500
1121,Mumbai,15-04-2021,5,20-04-2021,10665,41000
1121,Amritsar,30-04-2021,5,05-05-2021,6859,31000
1121,Gwalior,13-05-2021,1,14-05-2021,1811,7400
1121,Hyderabad,03-06-2021,5,08-06-2021,990,81500
1121,Prayagraj,01-07-2021,2,03-07-2021,3618,18700
1121,Vijayawada,22-07-2021,5,27-07-2021,1644,32750
1121,Bengaluru,11-11-2021,4,15-11-2021,2094,43200
1122,Ayodhya,03-10-2019,6,09-10-2019,7673,42300
1122,Vijayawada,10-10-2019,4,14-10-2019,1609,31400
