travelCode,userCode,pickupLocation,dropoffLocation,carType,rentalAgency,pickupDateTime,dropoffDateTime,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus
9419614c-bb3c-4f4c-809c-7abfd1d9e3bd,469e94cd-3e5c-445e-9891-71823c83d087,Darrenfort,New Annaville,SUV,Williams-Bruce,2025-01-24 01:58:03,2025-01-26 01:58:03,2,187,779,Full-to-Full,Cancelled
1e7abba4-69db-48d4-a30b-cffbee3ee8ba,ae678e28-238b-482e-9b25-59101144f4cf,West Brianhaven,Port Tinaburgh,Sedan,Herrera Ltd,2025-01-23 14:33:19,2025-01-27 14:33:19,4,271,110,Prepaid,Cancelled
ed3ea4fd-6573-44d9-981b-5751fbc22c97,9204029a-730b-4a87-bd36-a3b189ecc7e7,Chadtown,Lake Nicholas,Sedan,"Wade, Wong and Weaver",2025-01-28 03:10:39,2025-01-30 03:10:39,2,89,682,Full-to-Full,Confirmed
f1ad7592-7ddd-4707-aedf-4ee9a1724108,68d035c2-f5d0-45fd-97b2-cc49e1cfa3ff,South Christopherfort,Stephenshire,SUV,Barnes-Benjamin,2025-01-08 01:12:01,2025-01-09 01:12:01,1,99,551,Prepaid,Cancelled
54d4eb77-83b9-45dd-9687-c8ac86ec04e5,5b3ead0f-a751-4d5c-bd05-e321eb7d99e0,South Olivia,South Elainemouth,Luxury,Cooley LLC,2025-01-24 07:59:20,2025-01-25 07:59:20,1,281,375,Prepaid,Pending
c8a94b50-9902-4d84-9714-0fd25283b120,9ad968a4-44f9-4b05-9c5c-ca36ac0e24d2,New Ryanport,Lake Andreafurt,SUV,"Stein, Johnson and Edwards",2025-01-25 01:15:14,2025-01-27 01:15:14,2,169,714,Prepaid,Cancelled
cf3357c5-a78b-4293-8056-fa52e9aed9b5,0b1747cd-45f3-495e-a5f2-fc1f8d1e498f,Hughesport,South Seanhaven,Hatchback,"Carson, Ballard and Martin",2025-01-26 21:18:52,2025-01-28 21:18:52,2,244,549,Prepaid,Cancelled
a49c3e58-9bec-4fbb-80cb-35ff20d4ede4,7e8f8b6a-a9cf-4743-9cdd-e6c0ae2553d6,Port Tiffanyfurt,Leahport,Hatchback,Camacho-Lee,2025-01-27 21:42:43,2025-01-31 21:42:43,4,291,543,Full-to-Full,Cancelled
7bc6e94e-9c59-45cc-b8ee-1714407a268f,aea40bd7-d318-4415-b06d-d4927bc896b4,Brownfort,Deanside,Hatchback,Hill-Graham,2025-01-15 07:56:29,2025-01-17 07:56:29,2,171,553,Full-to-Full,Pending
c2b96261-8aa5-4e89-aca2-6dcb0a300b5b,215ac498-6dc8-41aa-a700-d8fb1131a1d4,Port Zachary,South Matthew,SUV,Harris-Smith,2025-02-02 03:15:04,2025-02-06 03:15:04,4,268,169,Prepaid,Pending
93b3bb3e-625d-4f37-b51c-97c21642b1c0,ccb59b38-00cd-40e5-917a-abaade3c1d96,Brownfurt,Martintown,Hatchback,Gallegos-Cain,2025-01-15 22:40:01,2025-01-19 22:40:01,4,193,842,Full-to-Full,Cancelled
24959a04-3eae-4573-81cf-add10adfb0eb,b227f749-0e5b-4b78-9ddb-9b170e0a81d7,Ashleyhaven,Webbhaven,Luxury,Aguirre-Wilkinson,2025-01-08 22:23:14,2025-01-10 22:23:14,2,292,433,Full-to-Full,Pending
775ebf79-f17e-48d3-a9fa-ce30676132d9,14bb52a0-ece2-430c-b7f2-b6b70c7af677,Ashleyside,Ryanstad,Sedan,Bean Ltd,2025-01-06 23:04:27,2025-01-07 23:04:27,1,116,436,Full-to-Full,Confirmed
45537b5f-ddfd-4d0d-ba1c-31915cea0c7d,c5723ca0-4c83-41dc-bbc9-c10ac6dfd58d,Lisachester,Tarahaven,Sedan,Campbell-Kelly,2025-01-24 22:47:55,2025-01-26 22:47:55,2,45,207,Full-to-Full,Pending
c59d7558-6a09-4e16-af04-de36f61a5ab6,4408597b-2f03-4673-876f-6d0f5d8afaa8,East Paultown,Shannonstad,Sedan,Huerta-Horton,2025-01-05 15:34:11,2025-01-07 15:34:11,2,34,657,Full-to-Full,Cancelled
99261dac-f38a-4bd5-9d81-784e8f01989c,fded05da-9eb9-4098-bcfa-c4efd73a657b,East Amanda,Johnsonland,Luxury,"Spears, Nichols and Griffin",2025-01-25 22:01:52,2025-01-29 22:01:52,4,77,745,Prepaid,Cancelled
f73060de-cd5e-45e3-a8a8-6c68d04fcb3a,dae32a32-6294-4f0c-a8ce-914e5e1f6c5c,North Brooke,Barrettland,SUV,"Dudley, Newman and Banks",2025-01-19 15:33:40,2025-01-23 15:33:40,4,103,773,Prepaid,Cancelled
0a279ae5-1561-437d-8d25-8e53a16270d1,987fb1b8-006d-4f50-ac38-6ba76d8824c3,West Jefferyborough,Nguyenfurt,Luxury,Bates Inc,2025-01-12 06:55:48,2025-01-14 06:55:48,2,295,797,Prepaid,Confirmed
752bfee1-be6f-4b96-ac38-0c3ef32cc3aa,8f0c25fe-05e2-424e-ae8f-5c4511f4721d,East Lynn,Lewishaven,SUV,Cisneros-Andrade,2025-01-23 22:35:15,2025-01-26 22:35:15,3,228,559,Prepaid,Confirmed
687aabca-fa69-4402-b994-dec76659717b,d9c5a825-34a5-4b41-b784-ab3d6b5b2f74,Michelleborough,Santiagoland,Sedan,Mathis-Green,2025-01-28 20:35:11,2025-02-01 20:35:11,4,265,533,Full-to-Full,Confirmed
69fb5cd5-b79f-48d0-b4a2-6258a16e2991,31004bd3-8a32-4bec-9c7c-e81f9c14f3bf,Anthonymouth,Sherrichester,SUV,"Harrington, Johnson and Warren",2025-01-30 04:18:46,2025-02-03 04:18:46,4,91,178,Full-to-Full,Confirmed
0e981415-3287-4066-b47f-6a76f6af0c6f,4a049d6e-534c-4797-afbb-590a6dc842cc,Robinsonton,East Donna,Hatchback,Rasmussen PLC,2025-01-14 03:49:34,2025-01-18 03:49:34,4,230,219,Full-to-Full,Cancelled
f2d9efdb-444a-455b-a174-a7ac1343d80f,3404880e-a8fd-4075-8c1a-17fb0ad5e1e4,Medinahaven,North Kevinville,Sedan,"Jones, Cook and Hughes",2025-01-23 04:59:25,2025-01-24 04:59:25,1,185,645,Prepaid,Pending
a72c7be7-57bc-437b-8285-e5c66309f07e,1b1fc662-5080-434c-b1be-e5f3fe06f47b,West Bryan,Alejandroport,SUV,Brown-Bush,2025-01-24 10:23:34,2025-01-26 10:23:34,2,97,332,Prepaid,Cancelled
eb0cd5f3-67f7-4011-9ebc-78072d8ea9b2,d21030aa-c162-40a9-a9f9-22b6af0d8fa2,South Mary,Lake Samantha,Luxury,Brooks LLC,2025-01-16 15:35:12,2025-01-17 15:35:12,1,170,432,Prepaid,Cancelled
eaa206bd-b5e6-40e0-84c2-08a482e1379e,08cdcfd2-bdcd-47a4-9bd6-3adb4db53ce4,Bobbyside,Hernandezfurt,SUV,Jones-Parsons,2025-01-27 17:54:45,2025-01-30 17:54:45,3,109,520,Prepaid,Confirmed
58f23c2c-f8c5-4ace-8039-988c9b76dc21,3cbe0683-db53-4ede-a841-5a9a4f6d0f6b,North Craigside,Kennethmouth,SUV,"Turner, Case and Cooper",2025-01-04 04:32:20,2025-01-07 04:32:20,3,96,318,Full-to-Full,Confirmed
c6ee1198-2bc4-43b3-8ff1-a20c39e954aa,3fa74bc7-79d2-49b5-87e9-ef4a8254c5c7,Jenniferfurt,East Nicholashaven,Hatchback,"Vasquez, Franklin and Rhodes",2025-01-10 21:17:22,2025-01-11 21:17:22,1,48,184,Full-to-Full,Pending
6fd53501-1dc2-4923-9c27-4f437956ea9a,82c9f0f6-cc5b-418f-8a72-46c0088f7507,Davidside,Phamton,Sedan,Gardner Group,2025-01-10 16:55:40,2025-01-13 16:55:40,3,218,614,Full-to-Full,Pending
d87acaca-0895-4624-bd4c-971bbe264ab7,6d60fd67-afbc-4544-a5d9-d4d02af87c8d,Port Jason,West Phillipville,SUV,Mitchell-Ferguson,2025-01-06 22:28:43,2025-01-08 22:28:43,2,185,249,Full-to-Full,Pending
fdb4779c-8a0b-41a9-94b2-b3b7ad3fbc30,79433dd9-0f00-4c8d-b82f-1ee52c904dc3,Kellybury,South Jamesview,SUV,"Ryan, Shah and Williams",2025-01-08 09:27:19,2025-01-11 09:27:19,3,228,82,Prepaid,Confirmed
f1c7e19d-cd56-4541-a165-fb10a76d2655,4a49388d-7b7e-4cf6-8962-36f9e8a3a9d7,Jenniferton,Russellville,Luxury,Williams Ltd,2025-01-14 11:27:51,2025-01-16 11:27:51,2,215,859,Prepaid,Pending
77ef8020-3963-4f5b-b3e2-69c61461424f,f20e1617-d383-40ea-8cf3-5a8dcdc0b3a1,East Mark,North Cory,Hatchback,Castillo-Pope,2025-01-20 15:27:16,2025-01-21 15:27:16,1,57,561,Full-to-Full,Cancelled
8003492d-9475-4f4e-bee7-a5bd692ec9b2,44697c12-3fa8-4018-8974-6f84d06a92ce,Walshchester,New Pamela,SUV,Neal-Brown,2025-02-02 03:37:45,2025-02-05 03:37:45,3,136,256,Prepaid,Confirmed
8705e197-57b0-411f-a859-d31ed56264c5,b314ddbf-44b4-4052-a1ec-a5c41ebc199a,Martinezland,Oliviachester,SUV,Ho PLC,2025-01-07 01:57:31,2025-01-09 01:57:31,2,272,450,Prepaid,Confirmed
9d47654b-fc78-47c5-b602-7573ced1bd98,aeb35ba2-fe04-4409-b505-f187db17b8b8,Lake Jayhaven,North Juliamouth,Sedan,Smith-Green,2025-01-30 00:22:01,2025-02-02 00:22:01,3,103,121,Full-to-Full,Confirmed
4dc1f9a4-9daa-4576-ac42-438760a22931,da341c39-88bd-46c4-8342-790c0d56a234,North Edwardside,Powellborough,Hatchback,Hicks LLC,2025-01-20 17:59:16,2025-01-21 17:59:16,1,144,273,Prepaid,Cancelled
8dde3488-1849-48a9-8f1c-3e5a9a92a7b0,99f08033-54cd-4aaa-aaa9-630ac77ede17,Austinview,Alexborough,Luxury,"Miller, Blake and Weeks",2025-02-04 07:17:31,2025-02-06 07:17:31,2,160,551,Full-to-Full,Confirmed
0c15766a-1dee-4726-bf6e-affb4c0d4249,4f55c3f2-915d-49f9-90fb-3d69c43452c1,Gillfurt,Port April,Sedan,"Hinton, Cobb and Payne",2025-01-25 12:33:01,2025-01-28 12:33:01,3,102,339,Full-to-Full,Pending
33912963-f110-4fdc-b71d-2d6ca607cee1,c4b3f891-6020-4bf4-aead-ee73ca132b0b,West Cherylville,Brianshire,Hatchback,Martinez-Martin,2025-01-24 22:05:26,2025-01-27 22:05:26,3,155,862,Full-to-Full,Pending
8874ba8f-fb35-414b-9f46-9df5b0abaaf2,d223f826-e5da-434c-9d67-2dc9955cfe15,Lake Rachael,Merritthaven,SUV,Ryan-Mcneil,2025-01-05 11:31:49,2025-01-09 11:31:49,4,225,275,Full-to-Full,Confirmed
3803b3d7-7d43-4448-b57b-8928cec9a9a0,f25c945c-88ea-42fa-ac23-e30dba4ff7cd,New Theresaville,Port Pamelaton,SUV,Leonard and Sons,2025-01-14 13:20:11,2025-01-15 13:20:11,1,172,478,Prepaid,Confirmed
3bf7fa7c-8825-44a6-ae05-51e4804921ea,28e5dd74-8ab3-4c56-bc15-3fb6520a6d76,Susanburgh,Kathleenshire,Sedan,"Glover, Johnson and Cuevas",2025-01-30 04:16:05,2025-02-02 04:16:05,3,233,484,Prepaid,Cancelled
f4deca6c-ff45-4379-8118-1a6defbcb1dd,19f2dc4c-5d36-4d00-b84b-4a2cabf41015,Alberttown,Silvatown,SUV,Mclaughlin-Shah,2025-01-31 03:50:46,2025-02-03 03:50:46,3,47,896,Prepaid,Confirmed
982db1d1-215c-4893-92fa-f616068c33ad,8a20df97-26c8-46dd-8d89-4a2fab0e3520,Markshire,North Clinton,Hatchback,Novak PLC,2025-01-23 15:43:09,2025-01-24 15:43:09,1,243,689,Full-to-Full,Pending
c9fd5cb0-4d05-4713-b04f-37dddc2be469,7307265e-9e8a-434a-b5c6-126af991f15a,Chadview,North Christopher,Hatchback,Kim-Curtis,2025-01-13 01:10:55,2025-01-14 01:10:55,1,85,326,Prepaid,Confirmed
50d6d365-0e40-4ac9-99e4-431aae075be5,8a7de00c-bb8a-462a-a63d-ff8a3be65715,East Shelly,Moranside,Sedan,Flores-Burgess,2025-01-26 02:34:09,2025-01-29 02:34:09,3,81,283,Full-to-Full,Confirmed
850d3056-80f6-490e-9587-0c1de685c0e8,6e9f43d3-db2a-4b99-b3d8-7eecd1558862,North Anthony,Walterland,Hatchback,Nunez-May,2025-01-09 07:04:35,2025-01-13 07:04:35,4,283,137,Full-to-Full,Cancelled
5765cf25-e81d-4420-b26d-9a28342ec28d,05ac6669-8fe0-4abe-a768-d9f1a847592b,Aliville,Mannfort,SUV,"Miller, Andrews and Turner",2025-01-27 08:53:24,2025-01-28 08:53:24,1,75,241,Full-to-Full,Confirmed
10448081-1054-4b96-8505-e11c2ea0da15,b0aa0795-b5ca-4e5c-87d0-9886c31302bd,Lake Alan,North Charles,SUV,"Reynolds, Walker and Castro",2025-01-27 16:44:33,2025-01-29 16:44:33,2,131,671,Full-to-Full,Pending
55c4bfe4-a088-493d-b2c8-3e8bbe954f6b,3431658e-4970-4130-895c-89398afd7e91,Lake Andrea,East Richard,SUV,Sheppard Ltd,2025-01-28 23:20:20,2025-01-30 23:20:20,2,240,515,Prepaid,Confirmed
884b70af-658d-48cc-9c83-088924ffae6c,4bf442ce-d1de-4602-a546-1b2224727695,Lauraside,Peckberg,Sedan,West-Collins,2025-01-05 11:38:42,2025-01-08 11:38:42,3,95,888,Full-to-Full,Cancelled
90e64c90-a059-467f-9784-d6fbec643cb3,e073fe22-4a5a-42ff-ac61-267b17dbae96,Lewisburgh,West Gregory,Luxury,White-Kennedy,2025-01-28 05:01:45,2025-01-30 05:01:45,2,99,418,Full-to-Full,Confirmed
3a6ec1a9-8c90-46fc-8b90-2d86253e9ce2,6e652002-d8e5-437e-a150-1567222ba84b,Rebeccatown,Stacymouth,Hatchback,"Fox, Lee and Austin",2025-01-30 03:42:28,2025-02-03 03:42:28,4,230,564,Full-to-Full,Pending
f9b3fda1-8c00-4919-aafe-e9df666dcee7,c574df05-22a3-446f-ad41-f243c1e2a314,Leebury,East Michaelside,Sedan,"Wheeler, Taylor and Gill",2025-01-18 07:53:06,2025-01-22 07:53:06,4,164,877,Full-to-Full,Confirmed
5dc2df73-e771-405d-9fd4-27791bdfafaa,bde6c05a-6830-43d8-b8de-f8de496a8b74,Nathanland,North Victor,Hatchback,"Johnston, Gonzalez and Stone",2025-01-16 01:48:40,2025-01-19 01:48:40,3,151,441,Prepaid,Cancelled
59b9da70-abe3-41ca-a2ba-0bd8b707ff7a,88cc11a4-c2b2-48ea-904f-8845d24fbde8,North Matthew,Cannonchester,Hatchback,Kramer PLC,2025-01-05 09:58:47,2025-01-08 09:58:47,3,154,453,Full-to-Full,Confirmed
ed1bddfd-bef8-4616-b8b1-955f886496c8,4cd46ab3-9689-43df-9fb1-10fb53c71fa7,East Douglasview,East Greg,SUV,Carey-Strong,2025-01-11 18:51:55,2025-01-12 18:51:55,1,56,873,Full-to-Full,Cancelled
8e9d0f91-e66b-4f8c-9266-aec65b2c8238,fa5cd205-dfe8-4ee4-aa29-0f45a299a6b2,Lake Gary,Millerfort,Hatchback,"Glenn, Valdez and Patterson",2025-01-05 18:09:32,2025-01-06 18:09:32,1,191,664,Full-to-Full,Cancelled
47e04dd2-c393-46a3-81cf-559c1f50efce,75f4f144-468e-48f4-8d27-49b92ee362c2,New Kyle,East Rebeccafurt,Sedan,Francis Group,2025-01-12 08:35:52,2025-01-14 08:35:52,2,259,617,Prepaid,Cancelled
457cc2ef-2342-427c-8dc1-0343274fb6fc,b74c2132-1cc5-42a9-b5f3-6c0b8e01b8bc,West Sara,Mendozastad,Sedan,Mcdonald-Welch,2025-02-01 15:26:03,2025-02-04 15:26:03,3,100,845,Prepaid,Cancelled
ce9002a9-8d27-457d-90dc-44c01ee2a085,e3eaa51f-c80e-4bdc-8bd5-e577832c9d60,West Charlesborough,New Kellyburgh,Luxury,"Green, Roth and Fields",2025-02-03 03:56:46,2025-02-07 03:56:46,4,224,526,Full-to-Full,Pending
04d945a4-5ee3-4bc2-8b44-91d8ec5dfe79,87ae85e3-2734-4eab-b75b-ff1ba3a704e3,Port Ashley,Howardville,SUV,"Brooks, Neal and Sanchez",2025-01-20 07:31:40,2025-01-24 07:31:40,4,100,786,Prepaid,Cancelled
27a81bd0-4c8b-4783-acaa-c3b996216cfc,e0a5e9f0-9926-4d82-9a58-19eb89ff9614,Smithview,Jeanchester,Sedan,Jordan-Alvarado,2025-02-02 03:36:04,2025-02-06 03:36:04,4,242,743,Prepaid,Pending
1bbb32bc-f8c4-4dfb-8a1a-1af0e9f3852e,997fe0f8-9eda-4054-861b-3de8f6aa1185,West Allisonburgh,South Robert,SUV,"Harper, Graham and Foley",2025-01-28 04:13:58,2025-01-29 04:13:58,1,297,244,Prepaid,Confirmed
ddcbfe57-129b-4513-ab00-23ff5115a718,1e53924c-b296-43cc-aaed-c6759da544a8,Parkerchester,Tammyborough,SUV,Fischer LLC,2025-01-25 17:39:27,2025-01-28 17:39:27,3,114,835,Prepaid,Cancelled
abd45bcc-ca35-49f9-ad7e-091295ff729b,2acd3a89-6d3b-4cb7-abe4-241109c9b252,Laurafort,Erinburgh,Luxury,Fields Inc,2025-01-08 18:21:28,2025-01-10 18:21:28,2,127,662,Full-to-Full,Pending
9f09ba29-c22a-46ec-a00a-6c9fa0dea823,87614bbc-8ccd-4b04-8278-b92418269a65,Stephanieborough,Blackburnport,SUV,Fox-Montoya,2025-01-17 20:13:15,2025-01-21 20:13:15,4,269,919,Prepaid,Cancelled
ce9140e5-53f5-4266-845f-2d24de2d511f,83e184b8-70a8-42b5-9040-d315d319de9f,Christianville,Port Adam,SUV,Davis-Cooper,2025-01-24 20:16:14,2025-01-28 20:16:14,4,257,882,Prepaid,Cancelled
a2724827-87d7-4295-96c5-0d66c9ad11da,6f983f87-b3cc-4922-b652-3c238dc3bdb0,Tiffanyfurt,Hicksport,Hatchback,Ponce-Cain,2025-01-08 01:20:28,2025-01-10 01:20:28,2,176,737,Prepaid,Cancelled
14cbdc7a-26ad-4256-9bbf-8f28014ba1d1,27363ac9-7a4a-411f-98e0-61adc5d99ab0,East Amber,Kimport,Hatchback,"Garcia, Griffin and Carter",2025-02-04 22:11:11,2025-02-05 22:11:11,1,199,410,Prepaid,Confirmed
1cec1487-aa52-4f39-b30f-961aa287eb32,c18d10fe-0797-40aa-b5a0-d5582507a02d,North Micheleport,Mortonside,SUV,"Long, Schmidt and Walker",2025-01-30 06:15:05,2025-02-02 06:15:05,3,292,764,Prepaid,Cancelled
aef72936-3086-477f-84e5-2d305865caf8,791d9ac1-6ff7-4d32-b0fd-44079db5eeae,Cynthiabury,Gentrybury,Luxury,"Holmes, Monroe and Stark",2025-02-03 18:05:19,2025-02-05 18:05:19,2,204,623,Prepaid,Pending
f2ea5db6-a16d-4d96-bdf6-ec7e37e0a714,378f84c4-dccd-46c3-8d6b-b98ecf8d7f33,Davidbury,Smithside,Sedan,"Edwards, Huang and Smith",2025-01-21 15:41:19,2025-01-22 15:41:19,1,260,695,Prepaid,Confirmed
d87ea8fe-7328-40e9-a9ae-dc6aca25ff4d,4a6e5648-72ee-455e-945e-80171d8a07a8,New Michaelfurt,Williamsland,Hatchback,"Juarez, Stewart and Lopez",2025-01-23 22:35:02,2025-01-27 22:35:02,4,120,630,Prepaid,Cancelled
7ef3188b-aaa6-4d7d-bdfb-846ea237b9ae,abc6fea9-60bf-4671-9a32-b84ca6cd2fb6,Reedhaven,Reneeland,SUV,Turner-Chavez,2025-01-14 04:48:16,2025-01-15 04:48:16,1,35,73,Prepaid,Cancelled
5658e263-2714-4ee5-8fbb-75211b2c55ee,e47fa887-4ec5-48ab-b42e-bc54c7655457,New Christopher,Tylerborough,Sedan,"Lawrence, Allen and Moody",2025-01-14 05:13:49,2025-01-16 05:13:49,2,129,308,Prepaid,Pending
1d15ddcd-d263-4d13-9457-d443154dc08e,49369ac2-97c9-45ca-920a-ab4cf6e63dce,Melissafurt,West Matthew,Luxury,"Thomas, Marquez and Kelly",2025-01-20 20:18:31,2025-01-24 20:18:31,4,157,546,Full-to-Full,Cancelled
c644a654-cd7f-42cb-bb4b-163187ab81b6,d3a5a261-f46d-442a-9265-10d47296b186,Deanmouth,Jameston,Hatchback,Daugherty Inc,2025-02-01 08:24:32,2025-02-05 08:24:32,4,78,244,Prepaid,Confirmed
e581eff4-5bae-4df3-b94f-7745f0c617da,f4910f29-d568-4ff7-8e9c-460e58fca4c9,Donnaland,Austinshire,Luxury,Greene LLC,2025-01-13 02:25:52,2025-01-16 02:25:52,3,262,95,Full-to-Full,Pending
9b2bee61-7e2e-47a5-9f80-7b8cade5cce4,5b410e9c-fe62-4e66-a63e-ffe1b00c5b7b,Gregoryshire,Port Kathy,SUV,Odom Ltd,2025-01-13 16:29:09,2025-01-16 16:29:09,3,285,775,Full-to-Full,Cancelled
ab48bdcc-809a-42ac-9f6e-cfa314f7b74d,4f5e846a-623b-4fd0-8c65-b56cd944efeb,South Williamview,East Cindy,Luxury,Rodriguez-Hurst,2025-01-27 00:11:58,2025-01-28 00:11:58,1,42,530,Full-to-Full,Confirmed
2af0c570-57ef-4bf6-86d4-61691bc74f9f,01bcd66b-ea48-4a80-9c7a-a8a7bb47bd66,West Laurie,New James,Hatchback,Hogan Group,2025-01-22 13:58:09,2025-01-26 13:58:09,4,223,799,Prepaid,Pending
005d978d-0912-43f3-984b-522af74113cc,c398d72f-275b-454b-89bc-8d5688697c32,Port Nicoletown,Danielland,Sedan,"Hamilton, Anderson and Tyler",2025-01-20 16:07:25,2025-01-21 16:07:25,1,66,916,Prepaid,Confirmed
5bc0990c-3368-4a8b-bf41-1a716e2f669c,07eeab9e-badf-44fc-9047-ad4f1f91f85d,Gonzalezshire,Port Stephanieshire,Hatchback,Davies-Harrison,2025-01-25 08:58:47,2025-01-28 08:58:47,3,110,700,Full-to-Full,Cancelled
245c4e99-bb35-416f-864e-5037204b48bc,26d723e8-cf47-450a-908f-5f30ebde5c8f,Angelastad,Smithstad,SUV,Butler Ltd,2025-01-10 15:38:20,2025-01-12 15:38:20,2,118,580,Prepaid,Cancelled
da3fd196-bddc-4c4b-ae7c-36cc765739a7,028e5c56-7c1e-4592-9bba-027308050a5f,Rachelchester,South Wendy,SUV,Charles LLC,2025-01-24 13:56:25,2025-01-26 13:56:25,2,251,805,Prepaid,Confirmed
0066e36c-a547-4839-b024-cfb9c56e298f,47723f04-87fa-4c1f-8d76-2e72b94b5d8e,Donaldside,Alexanderborough,Sedan,Williams Group,2025-01-23 12:33:52,2025-01-24 12:33:52,1,198,969,Prepaid,Pending
79c29d92-c489-4f40-af06-ae86eaa84b5f,db3fbc7f-3192-446c-beb2-61201a27f167,Sonyashire,Cameronhaven,Hatchback,"James, Zimmerman and Lopez",2025-01-10 03:37:03,2025-01-11 03:37:03,1,149,192,Full-to-Full,Confirmed
0c191386-e931-46e2-8b3a-80ed0bad6734,ed9dccac-f5b5-43fd-af45-d343b415a9e6,South Justin,Davidville,Sedan,Hobbs Ltd,2025-01-19 14:40:10,2025-01-20 14:40:10,1,108,541,Prepaid,Cancelled
d0eac6af-5548-428e-939d-f20a4a66b794,b4e5dd04-eb79-483d-a342-f4883dc9f877,Patriciachester,New Lauriefort,Hatchback,"Hill, Love and Garcia",2025-01-09 06:40:14,2025-01-13 06:40:14,4,218,191,Prepaid,Confirmed
9c8741c4-7ad1-40f1-8521-ad877f35da56,c95585f1-6ccb-4b4f-9483-c1fa7bf4436a,North Michaelton,Smithville,SUV,"Schaefer, Jones and Bennett",2025-01-31 23:46:16,2025-02-01 23:46:16,1,110,264,Full-to-Full,Cancelled
783f48dd-39e2-4fd4-bde8-06dfbe47a424,33c35808-7a67-4143-a0d8-62290dcdcf59,Port Amy,South Jennifer,Luxury,Carpenter-Miller,2025-01-26 16:23:18,2025-01-27 16:23:18,1,207,695,Full-to-Full,Confirmed
7a96e1f9-f760-45d2-9aa0-48d3eafcc8b7,07abe630-295e-4492-a250-905f7a3d6013,East Juan,South Michele,Luxury,Morris Ltd,2025-01-06 15:28:13,2025-01-09 15:28:13,3,210,301,Prepaid,Pending
cddbe2f4-1b62-4409-bd4f-70e96273bda2,94c8c97b-7d5d-4680-ac19-2c9bf20cf698,West James,East Janet,SUV,Parker-Thomas,2025-01-16 04:15:18,2025-01-17 04:15:18,1,57,180,Full-to-Full,Confirmed
b0ba15e7-9b11-48d2-be34-43825ef0fc6f,f0de4280-f09c-4205-854e-917a178a5338,New Wendystad,North Heather,Sedan,Johnson-Jenkins,2025-01-11 11:39:03,2025-01-13 11:39:03,2,276,317,Full-to-Full,Pending
02c4820c-4e7a-42c5-b88c-8dc9a0b7a95e,b83040e2-0eae-4598-8b96-670fce4f8516,Port Donna,West John,Luxury,"Carter, Lowe and Murillo",2025-01-15 16:17:37,2025-01-17 16:17:37,2,246,814,Prepaid,Pending
e9e19bd5-7c01-417c-9a42-11f69befcee0,94335c4c-b663-47ff-93dc-8d1c10ebc34e,West Grant,West Garrettberg,SUV,Stewart Group,2025-01-07 20:29:05,2025-01-08 20:29:05,1,279,467,Full-to-Full,Confirmed
64c62407-0c33-40d9-9337-a8766fd7a27d,6a576646-dc31-4192-b4f0-58fc99105b9c,Tinatown,Zhangfurt,Sedan,Allen-Moore,2025-01-28 23:24:02,2025-01-30 23:24:02,2,241,168,Prepaid,Confirmed
9422be0c-d40c-44e5-9ac7-ebf8d846e101,1bc1cd27-b8b2-404d-a3f0-fe4fac3f1cd6,East Courtneyborough,Edwardsborough,Luxury,Williamson Ltd,2025-01-28 14:04:07,2025-02-01 14:04:07,4,96,556,Prepaid,Confirmed
767650e3-1928-449c-be7c-34b1ac65445d,41a81c5d-d152-4d96-92d3-551b7fbf3217,South Chelsey,Matthewhaven,Luxury,Castillo PLC,2025-01-08 10:24:04,2025-01-10 10:24:04,2,279,766,Full-to-Full,Cancelled
2e94e84f-1b2b-4285-b987-22603fb254a0,9526543f-9b40-4a8f-bd63-8dcd029f3c1f,Port Steven,Jameshaven,Luxury,Harris-Jones,2025-02-01 05:18:47,2025-02-05 05:18:47,4,81,223,Full-to-Full,Pending
ca1612ff-d812-49e4-96dd-b98a1d921a1e,1775a6e1-ab09-49e5-bcb1-b0231837572e,North Ericland,Liubury,Hatchback,Dickerson-Chen,2025-01-13 19:42:55,2025-01-17 19:42:55,4,197,712,Full-to-Full,Confirmed
9048779f-99fc-44d9-9b66-9cd3faa1106d,54adcc23-23e9-451d-b95d-5fa252aa7abb,Lewisstad,West Bethanybury,SUV,"Thomas, Griffin and Clark",2025-02-01 00:02:50,2025-02-02 00:02:50,1,268,684,Full-to-Full,Cancelled
8570db57-ae6c-45a5-aa3f-8604893b194c,9cbe9bf0-1cc5-4cdf-abfd-a3c4002b8cb3,Chadville,Joeshire,Sedan,"Sandoval, Cabrera and Mack",2025-01-12 19:01:59,2025-01-13 19:01:59,1,193,678,Prepaid,Pending
3498f625-b83b-4101-bb25-636ecedfc95c,d0e33a49-9b34-4eda-916b-0c6cfb8fbb0f,Alisonton,Hardymouth,Hatchback,Jones-Henderson,2025-01-06 14:17:22,2025-01-10 14:17:22,4,293,942,Prepaid,Confirmed
4ab15622-feaa-4bdc-8afd-a8e96d69f502,208688d1-f12c-456b-8bf9-51407cf7bdcc,Hernandezview,Jacksonborough,Luxury,Jackson Ltd,2025-01-09 12:35:20,2025-01-12 12:35:20,3,298,433,Full-to-Full,Pending
219b5235-28bd-4b08-8bb7-09cc44d253a9,d0ea657f-8a5a-4e11-a9c4-6613136cdc33,Rasmussenfurt,East Amanda,Sedan,Brown-Barton,2025-01-21 22:44:07,2025-01-24 22:44:07,3,254,655,Full-to-Full,Confirmed
