User_ID,travelCode,Check-in,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price
1148,115454,02/13/2020,Blanchardhaven,Port Paul,Sedan,Sixt,4,175,Full-to-Full,Cancelled,2340
1148,115464,04/23/2020,Stephenport,New Maryton,Sedan,Sixt,1,474,Prepaid,Confirmed,5141
1148,115466,05/07/2020,Lake Matthew,Robbinshaven,Luxury,Avis,3,249,Partial,Cancelled,6258
1148,115468,05/21/2020,North Jenniferstad,Lake Christinaville,SUV,Budget,2,50,Partial,Cancelled,1198
1148,115546,11/18/2021,Port James,Woodsville,Luxury,Sixt,5,76,Partial,Pending,3105
1148,115582,07/28/2022,Port Bryanberg,Lake Robert,Hatchback,Avis,4,127,Full-to-Full,Cancelled,1426
1148,115603,12/22/2022,Pollardstad,North Brittneyfort,SUV,Enterprise,3,276,Full-to-Full,Cancelled,4000
1149,115648,01/16/2020,Johnsonport,West Brentton,Sedan,Budget,3,151,Prepaid,Cancelled,2062
1149,115677,08/06/2020,Port Brendabury,Port Brett,Hatchback,Hertz,1,232,Full-to-Full,Pending,2124
1149,115682,09/10/2020,New Deborah,East Toddtown,Luxury,Avis,4,399,Full-to-Full,Cancelled,9410
1149,115696,12/17/2020,East Jenniferchester,North Donald,SUV,Enterprise,2,306,Partial,Cancelled,4270
1149,115733,09/02/2021,New Michaelmouth,New Angelport,Luxury,Hertz,2,189,Full-to-Full,Cancelled,4909
1149,115767,04/28/2022,East Justin,New Stacey,Luxury,Budget,4,446,Full-to-Full,Cancelled,10363
1149,115797,11/24/2022,Harrellborough,Lake Donna,Hatchback,Enterprise,4,350,Partial,Pending,3223
1150,115832,05/14/2020,Lake Wanda,North Tony,SUV,Enterprise,3,187,Prepaid,Cancelled,2942
1150,115908,10/28/2021,Buckleyfort,New Danielle,Hatchback,Sixt,1,64,Prepaid,Cancelled,795
1150,115916,12/23/2021,Roberttown,West James,Sedan,Budget,2,138,Prepaid,Pending,1861
1150,115962,11/10/2022,Port Donnaberg,East Brentfurt,Luxury,Avis,5,392,Partial,Pending,9403
1151,116037,07/16/2020,Walterton,South Paul,SUV,Budget,5,328,Prepaid,Confirmed,4830
1152,116118,04/16/2020,West Dominic,Michaelshire,SUV,Enterprise,4,282,Partial,Cancelled,4172
1152,116119,04/23/2020,Bakerland,Michaelville,Hatchback,Sixt,2,351,Prepaid,Pending,3124
1152,116137,08/27/2020,Smithton,Heatherstad,Sedan,Enterprise,2,224,Partial,Confirmed,2695
1152,116141,09/24/2020,Pamstad,New Teresa,Hatchback,Avis,2,224,Full-to-Full,Cancelled,2117
1153,116173,02/13/2020,East Amy,South Jennifer,Luxury,Enterprise,2,155,Prepaid,Confirmed,4234
1153,116196,07/23/2020,Medinaburgh,Port Curtisville,SUV,Enterprise,4,182,Prepaid,Confirmed,2985
1153,116212,11/12/2020,Lake Williamview,Michellebury,Hatchback,Hertz,1,395,Partial,Pending,3430
1153,116246,07/08/2021,Port Anthonyhaven,Leeberg,Sedan,Hertz,2,96,Full-to-Full,Confirmed,1440
1153,116252,08/19/2021,Tylermouth,Crawfordborough,SUV,Sixt,2,302,Prepaid,Pending,4226
1154,116327,01/09/2020,Davisland,Joehaven,Luxury,Hertz,4,435,Partial,Confirmed,10133
1154,116341,04/16/2020,North Rebeccastad,Port Zacharyshire,Luxury,Budget,5,292,Partial,Cancelled,7400
1154,116374,12/03/2020,Vegachester,South Kimberlyborough,Luxury,Avis,1,499,Prepaid,Confirmed,10964
1155,116388,10/03/2019,Joneston,South Tara,SUV,Enterprise,2,319,Full-to-Full,Cancelled,4432
1155,116390,10/17/2019,Brianport,New Elizabethside,SUV,Avis,3,160,Partial,Cancelled,2608
1155,116391,10/24/2019,Lake Lisa,Villegasville,Hatchback,Enterprise,1,80,Prepaid,Cancelled,931
1155,116392,10/31/2019,South Peterville,Blakeshire,Hatchback,Enterprise,2,435,Full-to-Full,Confirmed,3827
1155,116407,02/13/2020,Gonzalezmouth,Hernandezbury,Sedan,Enterprise,1,321,Full-to-Full,Cancelled,3630
1155,116409,02/27/2020,New Robinport,Port Jennifer,Sedan,Sixt,2,62,Full-to-Full,Pending,1076
1155,116429,07/16/2020,South Gregoryport,Delacruzburgh,Luxury,Avis,1,239,Partial,Confirmed,5751
1155,116528,06/09/2022,Richardside,Smithmouth,Hatchback,Hertz,2,461,Full-to-Full,Confirmed,4037
1155,116542,09/15/2022,South Melissatown,Robertsontown,Hatchback,Sixt,2,174,Prepaid,Cancelled,1723
1155,116557,12/29/2022,Marcustown,East Lisamouth,SUV,Sixt,3,279,Partial,Pending,4066
1155,116562,02/02/2023,Lake Nicholasfort,Munozstad,Sedan,Enterprise,4,77,Partial,Confirmed,1384
1156,116634,12/17/2020,Christopherfort,Andersonport,Hatchback,Budget,2,266,Prepaid,Confirmed,2449
1156,116656,05/20/2021,Lake Shawnview,South Michelletown,Sedan,Hertz,4,471,Partial,Confirmed,5327
1156,116712,06/16/2022,North Rachel,Lake Ambermouth,Hatchback,Hertz,5,62,Prepaid,Cancelled,977
1157,116750,10/03/2019,Sparkschester,Lopezport,Luxury,Avis,4,258,Partial,Cancelled,6602
1157,116755,11/07/2019,South Dustinborough,Chelseaberg,Hatchback,Hertz,2,367,Partial,Cancelled,3274
1157,116763,01/02/2020,Lisaland,Matthewview,Hatchback,Sixt,3,425,Partial,Cancelled,3786
1157,116804,10/15/2020,Frankbury,Joneston,Sedan,Enterprise,3,313,Full-to-Full,Confirmed,3652
1157,116806,10/29/2020,South Lesliehaven,Lake Benjamin,SUV,Sixt,1,82,Prepaid,Pending,1492
1157,116817,01/14/2021,New Patrick,Hullchester,SUV,Hertz,4,101,Full-to-Full,Confirmed,2004
1157,116828,04/01/2021,West Margaret,Leslieville,Luxury,Enterprise,1,204,Prepaid,Cancelled,5079
1158,116865,03/26/2020,Port Donaldshire,East James,Sedan,Enterprise,1,175,Full-to-Full,Pending,2168
1158,116898,11/12/2020,Sophialand,West Chloe,Hatchback,Hertz,5,125,Partial,Cancelled,1477
1159,116984,11/19/2020,Lake Scottshire,Johnsonport,Sedan,Budget,3,467,Prepaid,Cancelled,5220
1159,117001,03/18/2021,Reyesbury,Williamsburgh,Hatchback,Enterprise,5,107,Partial,Cancelled,1342
1159,117009,05/13/2021,Washingtonchester,Jaimeberg,Sedan,Avis,2,407,Full-to-Full,Confirmed,4539
1159,117057,04/14/2022,Stanleyport,Brandtfort,Sedan,Hertz,3,286,Full-to-Full,Cancelled,3411
1160,117123,10/22/2020,Hughesmouth,Biancaburgh,Luxury,Enterprise,2,148,Full-to-Full,Confirmed,4071
1160,117133,12/31/2020,Port Roberttown,Ellisonland,Luxury,Budget,3,426,Prepaid,Confirmed,9798
1161,117148,12/19/2019,Lake David,Lake Timothyfurt,Sedan,Hertz,2,457,Partial,Confirmed,5028
1162,117279,04/01/2021,Mandyburgh,Port Nicholas,Hatchback,Enterprise,4,78,Full-to-Full,Confirmed,1064
1162,117297,08/05/2021,South Aaron,Nicholaston,SUV,Avis,4,175,Full-to-Full,Confirmed,2870
1162,117313,11/25/2021,South Destiny,New Jeffrey,Luxury,Enterprise,4,324,Full-to-Full,Cancelled,7896
1163,117371,07/09/2020,Bellside,Finleyside,Sedan,Enterprise,2,62,Full-to-Full,Confirmed,1092
1164,117458,07/02/2020,East Lisaborough,Mariaburgh,Hatchback,Avis,1,462,Partial,Cancelled,3969
1164,117461,07/23/2020,Christopherside,Mooremouth,Luxury,Enterprise,3,99,Partial,Confirmed,3257
1164,117477,11/12/2020,Johnsonview,North Markhaven,Hatchback,Enterprise,4,438,Full-to-Full,Cancelled,3932
1165,117724,06/23/2022,West Carriebury,New Stephen,Sedan,Budget,2,459,Prepaid,Confirmed,5061
1165,117745,11/17/2022,Timothybury,Burkeside,SUV,Avis,2,292,Partial,Confirmed,4113
1166,117849,06/24/2021,Jeffreyberg,Port Michelle,Sedan,Avis,1,50,Partial,Confirmed,901
1166,117863,09/30/2021,Port Chadhaven,West Kelly,Luxury,Avis,5,200,Prepaid,Confirmed,5570
1166,117885,03/03/2022,Sherryland,South Jamesmouth,Luxury,Budget,3,428,Prepaid,Pending,9854
1167,117928,05/14/2020,Calvinfort,New Tonyland,Luxury,Hertz,1,484,Partial,Pending,10641
1167,117932,06/11/2020,Reillystad,Port Josephtown,Luxury,Hertz,4,455,Full-to-Full,Confirmed,10518
1169,118040,06/25/2020,Lake Holly,West Christopherville,SUV,Enterprise,2,358,Partial,Pending,4886
1170,118045,10/17/2019,Valenzuelaside,Lindsayland,SUV,Hertz,2,461,Full-to-Full,Confirmed,6126
1170,118070,04/09/2020,East Erin,West Rodneystad,Sedan,Avis,2,341,Partial,Confirmed,3877
1170,118073,04/30/2020,Douglasberg,West Jonathan,Hatchback,Enterprise,4,234,Full-to-Full,Cancelled,2316
1170,118084,07/16/2020,Jonathanland,Chadside,SUV,Budget,5,112,Prepaid,Confirmed,2241
1170,118183,06/09/2022,East Stacyland,Jacobmouth,Hatchback,Avis,1,458,Partial,Pending,3954
1170,118193,08/18/2022,North Kristenside,Millstown,Hatchback,Avis,5,297,Partial,Pending,2858
1170,118197,09/15/2022,North Kendra,Chadmouth,Luxury,Avis,2,397,Prepaid,Confirmed,9080
1170,118208,12/01/2022,Jasonview,Port Dalton,SUV,Sixt,4,77,Full-to-Full,Pending,1694
1172,118243,04/16/2020,Larsonport,East Seanburgh,SUV,Sixt,4,295,Full-to-Full,Pending,4324
1172,118253,06/25/2020,North John,Port Rachel,Luxury,Enterprise,1,415,Prepaid,Cancelled,9286
1172,118267,10/01/2020,Ashleyport,Lake Mark,SUV,Sixt,3,272,Partial,Cancelled,3965
1173,118275,10/24/2019,Port Joan,Rollinsville,Hatchback,Hertz,2,232,Prepaid,Cancelled,2205
1173,118384,11/25/2021,Hunterchester,New Danielland,SUV,Sixt,4,477,Full-to-Full,Pending,6511
1173,118409,05/19/2022,South Larrymouth,West Andreabury,Hatchback,Hertz,2,444,Full-to-Full,Confirmed,3886
1174,118454,02/27/2020,Jefferyside,Brianchester,Hatchback,Enterprise,5,351,Partial,Pending,3270
1175,118538,02/13/2020,Wardshire,Carrollberg,SUV,Enterprise,3,375,Full-to-Full,Pending,5199
1175,118580,12/03/2020,South Wesley,West Joshuachester,Sedan,Sixt,2,466,Full-to-Full,Pending,5148
1176,118643,01/30/2020,West Christinemouth,South Shaunberg,SUV,Avis,1,346,Prepaid,Cancelled,4668
1176,118651,03/26/2020,Jordanbury,Thomasstad,Luxury,Budget,5,218,Partial,Pending,5923
1176,118781,09/22/2022,New Robert,Davidside,Luxury,Sixt,1,402,Full-to-Full,Pending,9025
1177,118805,01/30/2020,Mcphersonberg,West Seanborough,Hatchback,Sixt,4,214,Partial,Pending,2151
1177,118847,11/19/2020,Sullivanshire,East Tiffany,SUV,Avis,2,218,Full-to-Full,Cancelled,3230
1178,118858,12/05/2019,Davisport,Elizabethland,SUV,Avis,1,488,Partial,Confirmed,6395
1178,118860,12/19/2019,Lisaberg,Hansonfurt,Hatchback,Sixt,1,309,Prepaid,Confirmed,2765
1178,118902,10/08/2020,Cortezmouth,Jodifurt,Hatchback,Avis,4,398,Partial,Pending,3605
1178,118935,05/27/2021,Edwardville,Fischertown,Sedan,Enterprise,1,271,Partial,Pending,3091
1179,118957,11/21/2019,New Lorrainetown,Williamsberg,Hatchback,Sixt,2,231,Partial,Cancelled,2172
1179,118989,07/02/2020,Burgessville,East Yolandafort,Sedan,Budget,3,89,Partial,Pending,1440
1180,119035,10/31/2019,New Andrew,West Sharon,Luxury,Avis,2,222,Full-to-Full,Confirmed,5554
1180,119037,11/14/2019,Aliciastad,Port Anthony,Sedan,Avis,5,491,Full-to-Full,Pending,5579
1181,119100,04/09/2020,Lake Seanstad,Brownport,Luxury,Enterprise,4,315,Full-to-Full,Confirmed,7718
1183,119130,04/02/2020,Port Richardside,Tiffanyton,SUV,Avis,1,181,Partial,Pending,2684
1184,119275,03/05/2020,Burnettmouth,North Anthony,Sedan,Enterprise,2,168,Full-to-Full,Confirmed,2146
1184,119332,04/08/2021,North Dennisland,East Lisa,Luxury,Enterprise,1,424,Full-to-Full,Cancelled,9480
1184,119338,05/20/2021,Thomasmouth,West Jenniferville,SUV,Enterprise,5,97,Prepaid,Cancelled,2040
1185,119397,04/16/2020,East Joannaborough,New Amanda,Hatchback,Hertz,4,460,Prepaid,Confirmed,4096
1185,119468,08/26/2021,East Richard,Lake Kristen,Sedan,Enterprise,3,109,Full-to-Full,Cancelled,1627
1185,119476,10/21/2021,Moniquebury,Danielsstad,Luxury,Sixt,3,413,Full-to-Full,Confirmed,9547
1185,119493,02/17/2022,East Jamie,Adrianbury,Luxury,Avis,5,72,Partial,Cancelled,3020
1186,119515,11/07/2019,East Barbara,West Jameshaven,Luxury,Enterprise,3,136,Partial,Confirmed,3998
1186,119526,01/23/2020,West Jaimehaven,East Jeffrey,Sedan,Enterprise,2,279,Prepaid,Cancelled,3271
1186,119544,05/28/2020,West Tamara,Washingtonhaven,SUV,Hertz,3,196,Prepaid,Confirmed,3049
1187,119655,04/02/2020,Lake Stephanie,Monicabury,Hatchback,Budget,2,278,Partial,Cancelled,2540
1188,119710,05/21/2020,West Jessicaberg,West Williamfort,Luxury,Hertz,5,370,Partial,Confirmed,8999
1188,119738,12/03/2020,Deborahton,Katherinehaven,Sedan,Avis,5,347,Full-to-Full,Cancelled,4139
1188,119811,04/28/2022,Charlestown,Carolynmouth,SUV,Hertz,2,358,Full-to-Full,Pending,4888
1188,119840,11/17/2022,Cherylview,Hornehaven,SUV,Budget,3,481,Prepaid,Pending,6484
1188,119841,11/24/2022,Mariaport,Bethberg,Luxury,Avis,4,230,Prepaid,Confirmed,6046
1188,119843,12/08/2022,Lake Cody,Jimenezton,SUV,Enterprise,1,223,Partial,Cancelled,3192
1189,119853,10/31/2019,Woodsborough,Ortegaburgh,Luxury,Hertz,5,164,Prepaid,Confirmed,4873
1189,119867,02/06/2020,Hollandland,Scottland,Sedan,Budget,5,69,Prepaid,Cancelled,1372
1189,119904,10/22/2020,North Roberthaven,Port Richardland,SUV,Hertz,1,256,Full-to-Full,Pending,3595
1189,119912,12/17/2020,New Lisa,West Stephanie,Luxury,Enterprise,5,134,Partial,Cancelled,4276
1189,119925,03/18/2021,Hannahland,North Regina,SUV,Avis,5,487,Partial,Cancelled,6731
1189,119928,04/08/2021,Byrdstad,West Juliefurt,Hatchback,Hertz,4,126,Partial,Cancelled,1427
1190,119996,07/09/2020,Brianachester,Lake Cynthia,Sedan,Hertz,4,456,Prepaid,Pending,5161
1190,119999,07/30/2020,West Karen,Michaelhaven,Luxury,Budget,4,185,Full-to-Full,Confirmed,5124
1191,120025,01/02/2020,Lake Rachelburgh,Port Heather,Sedan,Hertz,2,421,Prepaid,Cancelled,4688
1191,120038,04/02/2020,North Eric,Debraburgh,SUV,Hertz,5,196,Prepaid,Pending,3216
1191,120071,11/19/2020,West Whitney,New Victorialand,Sedan,Avis,5,353,Partial,Pending,4204
1193,120232,10/08/2020,Josephstad,Amandatown,SUV,Sixt,1,50,Full-to-Full,Pending,1134
1194,120358,10/17/2019,West Sean,Lake Julia,SUV,Enterprise,3,422,Prepaid,Pending,5749
1194,120377,02/27/2020,South Matthew,South Heathertown,Hatchback,Hertz,3,465,Partial,Confirmed,4089
1194,120399,07/30/2020,South Alicia,Derektown,SUV,Budget,2,435,Partial,Confirmed,5817
1195,120448,05/14/2020,East Whitneyburgh,Port Sean,Hatchback,Avis,3,346,Partial,Cancelled,3167
1195,120455,07/02/2020,Port Arthur,Lake Devonbury,Sedan,Avis,2,256,Full-to-Full,Confirmed,3019
1195,120458,07/23/2020,Williamborough,Samanthamouth,Sedan,Budget,2,95,Prepaid,Pending,1401
1195,120462,08/20/2020,Archermouth,Michelleland,Luxury,Hertz,1,474,Full-to-Full,Confirmed,10478
1195,120475,11/19/2020,Delgadobury,Washingtontown,Sedan,Avis,4,127,Partial,Pending,1884
1196,120542,01/23/2020,East Pamelaport,South Christopher,Hatchback,Sixt,1,337,Partial,Cancelled,2957
1196,120549,03/12/2020,Pierceview,Taylorfurt,SUV,Sixt,1,488,Partial,Cancelled,6390
1196,120573,08/27/2020,Ronaldland,Reginaldborough,SUV,Avis,5,480,Prepaid,Confirmed,6645
1196,120673,07/28/2022,West Emily,East Amandachester,Luxury,Budget,3,230,Partial,Confirmed,5861
1196,120679,09/08/2022,North James,East Karenport,SUV,Sixt,5,176,Prepaid,Confirmed,2986
1196,120697,01/12/2023,South Angelaport,Sanchezville,Hatchback,Budget,1,321,Partial,Pending,2838
1197,120706,10/10/2019,Lake Emily,New Lucasview,Sedan,Avis,1,163,Full-to-Full,Pending,2047
1197,120707,10/17/2019,Smithmouth,North Jessicaside,SUV,Budget,1,407,Prepaid,Cancelled,5406
1197,120746,07/16/2020,Craigburgh,Port Jamieview,Sedan,Hertz,2,453,Prepaid,Cancelled,4993
1197,120755,09/17/2020,East James,Robertbury,Sedan,Avis,3,134,Prepaid,Pending,1888
1197,120761,10/29/2020,Port Jeremymouth,East Lonniefort,Hatchback,Sixt,4,321,Prepaid,Pending,3004
1197,120783,04/01/2021,South Deborah,West Samanthaside,Luxury,Enterprise,5,169,Full-to-Full,Confirmed,4961
1197,120824,01/13/2022,Grayburgh,Meyerberg,Hatchback,Enterprise,3,223,Prepaid,Cancelled,2172
1197,120838,04/21/2022,Romerohaven,Donnaville,Sedan,Avis,4,244,Prepaid,Confirmed,3052
1198,120899,01/09/2020,New Kimberlytown,Brandonhaven,Luxury,Budget,2,314,Full-to-Full,Confirmed,7429
1201,121003,01/23/2020,Fernandeztown,East Dillon,Hatchback,Hertz,5,330,Partial,Confirmed,3103
1201,121068,04/22/2021,Randyport,Sharpview,Sedan,Enterprise,1,354,Full-to-Full,Confirmed,3935
1201,121075,06/10/2021,New Regina,Joshuaton,SUV,Enterprise,1,438,Partial,Pending,5772
1201,121079,07/08/2021,East Joseph,Port Emilymouth,Luxury,Sixt,4,76,Prepaid,Pending,2935
1202,121150,12/19/2019,Wileyside,Howardburgh,SUV,Hertz,5,280,Full-to-Full,Pending,4231
1202,121155,01/23/2020,Jacobhaven,Marshallhaven,Luxury,Avis,4,310,Full-to-Full,Cancelled,7616
1202,121216,03/25/2021,Medinaberg,Sotoside,Sedan,Enterprise,5,226,Prepaid,Cancelled,2940
1203,121218,10/03/2019,South Kerry,West Jennifer,Luxury,Budget,1,216,Prepaid,Pending,5318
1203,121281,12/17/2020,Kellyport,New Terrifort,Luxury,Hertz,2,269,Full-to-Full,Cancelled,6524
1203,121330,11/25/2021,Lake Donna,Thomasport,SUV,Hertz,5,197,Prepaid,Confirmed,3235
1203,121336,01/06/2022,Randolphview,South Karenton,Hatchback,Avis,5,55,Prepaid,Confirmed,914
1203,121354,05/12/2022,Alishaland,East Andrewside,SUV,Avis,4,184,Full-to-Full,Cancelled,3006
1204,121394,10/24/2019,Josephshire,Bethville,Luxury,Hertz,5,64,Partial,Cancelled,2857
1204,121440,09/10/2020,Warnerfurt,Lake Charles,Luxury,Sixt,4,195,Full-to-Full,Cancelled,5322
1204,121449,11/12/2020,Ambertown,Walterhaven,Hatchback,Budget,5,311,Partial,Pending,2970
1204,121502,11/18/2021,Lake Stephanieport,Timothychester,Sedan,Sixt,4,461,Full-to-Full,Pending,5227
1205,121538,02/13/2020,Odonnellhaven,Port Lisa,Hatchback,Enterprise,2,319,Partial,Cancelled,2893
1205,121562,07/30/2020,East Ian,Mccannmouth,Sedan,Budget,2,348,Partial,Confirmed,3936
1205,121579,11/26/2020,West Cathy,Port Arielstad,SUV,Enterprise,4,146,Prepaid,Confirmed,2538
1205,121586,01/14/2021,East Charleston,Loritown,SUV,Avis,3,245,Prepaid,Cancelled,3625
1205,121606,06/03/2021,Taylorberg,West Patrick,Sedan,Hertz,2,61,Full-to-Full,Confirmed,1072
1205,121642,02/10/2022,Steinside,Smithside,SUV,Budget,1,174,Partial,Confirmed,2614
1208,121846,03/19/2020,South Leonardhaven,Sanchezton,Luxury,Avis,4,64,Prepaid,Pending,2721
1208,121868,08/20/2020,Oliverberg,Smithton,Hatchback,Enterprise,4,378,Full-to-Full,Cancelled,3456
1208,121876,10/15/2020,South Andrewborough,Rojasport,Luxury,Sixt,4,359,Full-to-Full,Pending,8590
1208,121882,11/26/2020,North Jordan,North Jeffrey,Hatchback,Budget,5,391,Full-to-Full,Cancelled,3628
1208,121895,02/25/2021,South Matthew,West Ginaton,Luxury,Enterprise,3,278,Partial,Confirmed,6858
1208,121896,03/04/2021,East Matthew,West Melissaborough,Sedan,Sixt,5,496,Prepaid,Pending,5640
1210,121947,04/02/2020,New Rebeccatown,Thomasburgh,Hatchback,Budget,4,76,Partial,Cancelled,1058
1210,121952,05/07/2020,East Hannah,Port Johnnyshire,Hatchback,Avis,5,67,Partial,Pending,1015
1210,121959,06/25/2020,New Kimberlyberg,North Perryville,Hatchback,Avis,4,465,Partial,Cancelled,4134
1210,121977,10/29/2020,Port Roy,New Carlos,Hatchback,Budget,5,360,Full-to-Full,Pending,3340
1210,122006,05/20/2021,East Justin,Alexismouth,Hatchback,Enterprise,1,382,Full-to-Full,Cancelled,3317
1211,122124,07/09/2020,Grahambury,Rhodesfurt,Luxury,Enterprise,4,394,Prepaid,Cancelled,9325
1212,122133,11/07/2019,South Marcview,Andrewton,Luxury,Enterprise,4,155,Full-to-Full,Cancelled,4527
1212,122162,05/28/2020,South Nathanchester,East David,Sedan,Avis,4,118,Prepaid,Pending,1770
1212,122186,11/12/2020,South Bonniebury,West Valerie,SUV,Avis,1,280,Prepaid,Confirmed,3869
1212,122208,04/15/2021,South Jasmineville,Port Rebeccaport,Hatchback,Enterprise,5,134,Partial,Cancelled,1546
1212,122235,10/21/2021,East Renee,Port Samantha,SUV,Avis,5,362,Full-to-Full,Confirmed,5231
1213,122284,10/10/2019,North Kylefort,Hopkinsside,SUV,Avis,4,220,Prepaid,Confirmed,3448
1213,122293,12/12/2019,Danielhaven,Mackfurt,SUV,Enterprise,5,177,Prepaid,Confirmed,2994
1213,122332,09/10/2020,Hallport,South Michele,Luxury,Hertz,3,50,Full-to-Full,Confirmed,2296
1214,122481,12/10/2020,Port Trevor,Torreston,Luxury,Avis,3,499,Prepaid,Cancelled,11265
1214,122493,03/04/2021,Lake Colin,Kristinefort,Luxury,Avis,5,196,Prepaid,Confirmed,5488
1214,122509,06/24/2021,Nathanside,Littleberg,Sedan,Budget,2,153,Full-to-Full,Cancelled,1992
1214,122522,09/23/2021,Luishaven,North Ryan,Sedan,Enterprise,2,201,Prepaid,Pending,2494
1214,122531,11/25/2021,Paulfurt,South Jonathanside,Sedan,Hertz,4,495,Full-to-Full,Pending,5562
1215,122594,04/09/2020,Port Rhonda,East Brandon,Hatchback,Budget,3,321,Prepaid,Pending,2963
1215,122603,06/11/2020,Port Justin,Port Theresa,Sedan,Avis,5,445,Prepaid,Cancelled,5134
1215,122613,08/20/2020,Aaronstad,New Mirandaport,Hatchback,Enterprise,3,157,Partial,Cancelled,1635
1216,122645,03/26/2020,Valeriefurt,Lake Linda,Sedan,Sixt,3,497,Prepaid,Confirmed,5491
1217,122726,03/26/2020,Lindsayberg,New Karenport,Luxury,Budget,5,236,Prepaid,Pending,6317
1218,122784,12/19/2019,South Johnberg,Johnstad,Luxury,Enterprise,2,485,Full-to-Full,Pending,10814
1218,122792,02/13/2020,North Stephen,Desireebury,SUV,Enterprise,1,388,Full-to-Full,Confirmed,5196
1218,122900,03/10/2022,North Larryberg,Nicholaston,Sedan,Sixt,1,382,Prepaid,Cancelled,4220
1219,122943,10/31/2019,South Christopherchester,East Elizabethview,Hatchback,Enterprise,1,88,Full-to-Full,Cancelled,983
1219,123016,03/25/2021,Brownfort,East Ashleyland,SUV,Enterprise,3,393,Partial,Pending,5426
1219,123047,10/28/2021,West Laura,Walterport,Luxury,Avis,5,476,Partial,Pending,11086
1220,123167,08/26/2021,East Nicholasland,Guerrafort,Luxury,Enterprise,3,198,Partial,Cancelled,5255
1220,123190,02/03/2022,Websterstad,Victoriaborough,Sedan,Sixt,5,367,Full-to-Full,Confirmed,4346
1221,123292,06/11/2020,Dennisborough,Elizabethmouth,Sedan,Avis,2,390,Partial,Confirmed,4365
1221,123315,11/19/2020,Greeneton,Lake Cole,SUV,Enterprise,3,331,Full-to-Full,Confirmed,4658
1221,123346,06/24/2021,Lake Michaelburgh,Campbellbury,Sedan,Budget,1,488,Full-to-Full,Cancelled,5295
1221,123360,09/30/2021,Carrieport,Gibsonville,Sedan,Hertz,5,96,Full-to-Full,Cancelled,1641
1222,123419,08/27/2020,West Jeffrey,Port Jared,Luxury,Enterprise,1,136,Prepaid,Confirmed,3706
1222,123445,02/25/2021,Victorview,South Brianaview,SUV,Hertz,4,389,Partial,Cancelled,5466
1222,123461,06/17/2021,Lake Maryport,West Wendy,Hatchback,Avis,1,314,Prepaid,Confirmed,2791
1222,123472,09/02/2021,Melindaburgh,Loriport,Luxury,Enterprise,4,283,Full-to-Full,Confirmed,7103
1222,123490,01/06/2022,Smithburgh,Kimside,Luxury,Avis,5,61,Partial,Confirmed,2787
1222,123492,01/20/2022,Sandrafort,Port Mariahview,Luxury,Hertz,2,448,Partial,Pending,10098
1222,123563,06/01/2023,Nathanton,Port Brendaside,Hatchback,Avis,4,409,Full-to-Full,Pending,3697
1223,123587,02/13/2020,Jasonview,New Hannahview,Luxury,Enterprise,5,406,Prepaid,Cancelled,9712
1223,123650,04/29/2021,Jaredbury,Danielmouth,Sedan,Enterprise,2,288,Prepaid,Pending,3361
1223,123655,06/03/2021,Sarahland,North Amytown,Sedan,Hertz,4,374,Prepaid,Cancelled,4360
1223,123662,07/22/2021,Jerrychester,Rickyshire,SUV,Budget,1,437,Partial,Cancelled,5749
1223,123692,02/17/2022,Martinezberg,South Samantha,Sedan,Hertz,5,132,Partial,Cancelled,2007
1223,123715,07/28/2022,Huntberg,North Melanie,SUV,Hertz,1,294,Full-to-Full,Confirmed,4052
1224,123733,10/03/2019,Karenside,Lake Ricardoborough,Hatchback,Avis,2,173,Full-to-Full,Pending,1710
1224,123869,05/12/2022,Underwoodport,Vanessaview,Sedan,Sixt,3,297,Partial,Pending,3494
1226,123978,01/09/2020,East Heatherbury,East Jennifer,Sedan,Avis,1,412,Prepaid,Pending,4500
1226,124020,10/29/2020,Wellsport,East Maria,Luxury,Enterprise,2,57,Full-to-Full,Confirmed,2267
1226,124022,11/12/2020,Lake April,Moorefurt,Luxury,Avis,5,293,Full-to-Full,Cancelled,7431
1226,124107,06/30/2022,Lake Robert,Lake Michaelfurt,Luxury,Budget,5,341,Prepaid,Confirmed,8390
1227,124128,10/03/2019,North Christinebury,New Kristinmouth,Hatchback,Avis,5,59,Prepaid,Cancelled,934
1227,124129,10/10/2019,Laurenview,New Luishaven,SUV,Enterprise,2,336,Full-to-Full,Cancelled,4636
1227,124184,10/29/2020,Farmermouth,Santiagofurt,Hatchback,Sixt,4,96,Partial,Cancelled,1182
1227,124226,08/19/2021,Johnland,Port Molly,Luxury,Sixt,2,403,Prepaid,Confirmed,9199
1228,124310,05/14/2020,Yolandahaven,New Kevinshire,SUV,Enterprise,3,323,Partial,Confirmed,4577
1228,124387,11/04/2021,Rebeccabury,West Brian,Hatchback,Enterprise,2,235,Partial,Confirmed,2191
1229,124463,11/28/2019,Perezland,West Davidfort,SUV,Avis,3,175,Partial,Cancelled,2789
1229,124490,06/04/2020,Samanthamouth,Josebury,Hatchback,Enterprise,3,462,Prepaid,Pending,4089
1230,124504,11/28/2019,Chelseamouth,New Andrewbury,Hatchback,Avis,5,142,Partial,Confirmed,1623
