User_ID,travelCode,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check-in,Hotel_TotalPrice
1072,108064,Oceanview Inn,Salvador (BH),1,263.41,01/16/2020,263.41
1072,108065,Starlight Inn,Brasilia (DF),3,247.62,01/23/2020,742.86
1072,108066,Evergreen Lodge,Campo Grande (MS),1,60.39,01/30/2020,60.39
1072,108068,The Grand Horizon,Brasilia (DF),3,247.62,02/13/2020,742.86
1072,108071,Emerald Bay Resort,Natal (RN),2,242.88,03/05/2020,485.76
1072,108073,Regal Heights Hotel,Aracaju (SE),2,208.04,03/19/2020,416.08
1072,108074,Evergreen Lodge,Campo Grande (MS),2,60.39,03/26/2020,120.78
1072,108081,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,05/14/2020,247.62
1072,108082,Serenity Bay,Campo Grande (MS),1,60.39,05/21/2020,60.39
1072,108084,Grand Palace Hotel,Salvador (BH),1,263.41,06/04/2020,263.41
1072,108085,The Grand Horizon,Brasilia (DF),2,247.62,06/11/2020,495.24
1072,108087,Sunset Resort,Salvador (BH),2,263.41,06/25/2020,526.82
1072,108088,Sunset Resort,Salvador (BH),4,263.41,07/02/2020,1053.64
1072,108090,Skyline Suites,Rio de Janeiro (RJ),3,165.99,07/16/2020,497.97
1072,108091,Harbor View Hotel,Sao Paulo (SP),2,139.1,07/23/2020,278.2
1073,108097,The Majestic Tower,Sao Paulo (SP),1,139.1,10/24/2019,139.1
1073,108098,Mountain Lodge,Rio de Janeiro (RJ),1,165.99,10/31/2019,165.99
1073,108099,Lakeside Manor,Recife (PE),2,312.83,11/07/2019,625.66
1073,108103,Sunset Resort,Salvador (BH),1,263.41,12/05/2019,263.41
1073,108105,Urban Elegance Hotel,Recife (PE),2,312.83,12/19/2019,625.66
1073,108106,Tranquil Meadows Hotel,Brasilia (DF),4,247.62,12/26/2019,990.48
1073,108113,Lakeside Manor,Recife (PE),3,312.83,02/13/2020,938.49
1073,108121,Harbor View Hotel,Sao Paulo (SP),1,139.1,04/09/2020,139.1
1073,108122,Lakeside Manor,Recife (PE),1,312.83,04/16/2020,312.83
1073,108124,Urban Elegance Hotel,Recife (PE),3,312.83,04/30/2020,938.49
1073,108126,Cityscape Hotel,Natal (RN),2,242.88,05/14/2020,485.76
1073,108138,Evergreen Lodge,Campo Grande (MS),1,60.39,08/06/2020,60.39
1073,108140,Summit Heights Hotel,Campo Grande (MS),4,60.39,08/20/2020,241.56
1073,108144,Golden Sands Hotel,Rio de Janeiro (RJ),4,165.99,09/17/2020,663.96
1073,108147,Seaside Retreat,Sao Paulo (SP),2,139.1,10/08/2020,278.2
1073,108151,Urban Elegance Hotel,Recife (PE),2,312.83,11/05/2020,625.66
1073,108160,The Grand Horizon,Brasilia (DF),1,247.62,01/07/2021,247.62
1073,108161,The Majestic Tower,Sao Paulo (SP),4,139.1,01/14/2021,556.4
1073,108163,The Grand Horizon,Brasilia (DF),3,247.62,01/28/2021,742.86
1073,108167,Harbor View Hotel,Sao Paulo (SP),4,139.1,02/25/2021,556.4
1073,108169,Grand Palace Hotel,Salvador (BH),4,263.41,03/11/2021,1053.64
1073,108170,Summit Heights Hotel,Campo Grande (MS),4,60.39,03/18/2021,241.56
1073,108173,Royal Orchid,Natal (RN),4,242.88,04/08/2021,971.52
1073,108179,Harbor View Hotel,Sao Paulo (SP),2,139.1,05/20/2021,278.2
1073,108181,Regal Heights Hotel,Aracaju (SE),2,208.04,06/03/2021,416.08
1073,108182,Harbor View Hotel,Sao Paulo (SP),4,139.1,06/10/2021,556.4
1074,108187,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,10/17/2019,495.24
1074,108194,Serenity Bay,Campo Grande (MS),4,60.39,12/05/2019,241.56
1074,108196,Starlight Inn,Brasilia (DF),4,247.62,12/19/2019,990.48
1074,108198,Evergreen Lodge,Campo Grande (MS),1,60.39,01/02/2020,60.39
1074,108199,Seaside Retreat,Sao Paulo (SP),1,139.1,01/09/2020,139.1
1074,108202,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,01/30/2020,331.98
1074,108205,Evergreen Lodge,Campo Grande (MS),1,60.39,02/20/2020,60.39
1074,108215,Serenity Bay,Campo Grande (MS),2,60.39,04/30/2020,120.78
1074,108217,Oceanview Inn,Salvador (BH),2,263.41,05/14/2020,526.82
1074,108218,Oceanview Inn,Salvador (BH),1,263.41,05/21/2020,263.41
1074,108224,Royal Orchid,Natal (RN),1,242.88,07/02/2020,242.88
1074,108229,Skyline Suites,Rio de Janeiro (RJ),1,165.99,08/06/2020,165.99
1074,108231,Mountain Lodge,Rio de Janeiro (RJ),1,165.99,08/20/2020,165.99
1074,108240,Regal Heights Hotel,Aracaju (SE),4,208.04,10/22/2020,832.16
1074,108241,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,10/29/2020,497.97
1074,108242,Serenity Bay,Campo Grande (MS),2,60.39,11/05/2020,120.78
1074,108244,Harbor View Hotel,Sao Paulo (SP),3,139.1,11/19/2020,417.3
1074,108247,Skyline Suites,Rio de Janeiro (RJ),1,165.99,12/10/2020,165.99
1074,108250,The Grand Horizon,Brasilia (DF),1,247.62,12/31/2020,247.62
1074,108252,Starlight Inn,Brasilia (DF),4,247.62,01/14/2021,990.48
1074,108255,Starlight Inn,Brasilia (DF),3,247.62,02/04/2021,742.86
1074,108257,Summit Heights Hotel,Campo Grande (MS),4,60.39,02/18/2021,241.56
1074,108263,The Grand Horizon,Brasilia (DF),3,247.62,04/01/2021,742.86
1074,108265,Crystal Cove Resort,Recife (PE),3,312.83,04/15/2021,938.49
1074,108267,Cityscape Hotel,Natal (RN),2,242.88,04/29/2021,485.76
1074,108276,Seaside Retreat,Sao Paulo (SP),1,139.1,07/01/2021,139.1
1074,108280,Evergreen Lodge,Campo Grande (MS),1,60.39,07/29/2021,60.39
1074,108282,Regal Heights Hotel,Aracaju (SE),2,208.04,08/12/2021,416.08
1074,108285,Grand Palace Hotel,Salvador (BH),1,263.41,09/02/2021,263.41
1074,108288,Crystal Cove Resort,Recife (PE),4,312.83,09/23/2021,1251.32
1074,108292,Seaside Retreat,Sao Paulo (SP),3,139.1,10/21/2021,417.3
1074,108293,The Majestic Tower,Sao Paulo (SP),1,139.1,10/28/2021,139.1
1074,108294,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,11/04/2021,497.97
1074,108297,Lakeside Manor,Recife (PE),1,312.83,11/25/2021,312.83
1074,108298,Royal Orchid,Natal (RN),3,242.88,12/02/2021,728.64
1074,108300,Sunset Resort,Salvador (BH),3,263.41,12/16/2021,790.23
1074,108302,Grand Palace Hotel,Salvador (BH),2,263.41,12/30/2021,526.82
1074,108308,Harbor View Hotel,Sao Paulo (SP),1,139.1,02/10/2022,139.1
1074,108309,Starlight Inn,Brasilia (DF),3,247.62,02/17/2022,742.86
1074,108310,The Majestic Tower,Sao Paulo (SP),1,139.1,02/24/2022,139.1
1074,108311,Azure Waves Resort,Aracaju (SE),4,208.04,03/03/2022,832.16
1074,108314,Grand Palace Hotel,Salvador (BH),1,263.41,03/24/2022,263.41
1074,108315,Summit Heights Hotel,Campo Grande (MS),4,60.39,03/31/2022,241.56
1074,108316,Royal Orchid,Natal (RN),1,242.88,04/07/2022,242.88
1074,108318,Urban Elegance Hotel,Recife (PE),4,312.83,04/21/2022,1251.32
1074,108323,Crystal Cove Resort,Recife (PE),1,312.83,05/26/2022,312.83
1074,108324,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,06/02/2022,497.97
1074,108326,Velvet Sunset Inn,Aracaju (SE),4,208.04,06/16/2022,832.16
1074,108327,Harbor View Hotel,Sao Paulo (SP),1,139.1,06/23/2022,139.1
1074,108330,Grand Palace Hotel,Salvador (BH),2,263.41,07/14/2022,526.82
1074,108333,Emerald Bay Resort,Natal (RN),3,242.88,08/04/2022,728.64
1074,108340,Summit Heights Hotel,Campo Grande (MS),1,60.39,09/22/2022,60.39
1074,108348,Serenity Bay,Campo Grande (MS),3,60.39,11/17/2022,181.17
1074,108349,Oceanview Inn,Salvador (BH),4,263.41,11/24/2022,1053.64
1074,108353,Cityscape Hotel,Natal (RN),1,242.88,12/22/2022,242.88
1074,108354,Summit Heights Hotel,Campo Grande (MS),4,60.39,12/29/2022,241.56
1076,108356,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,09/26/2019,497.97
1076,108357,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,10/03/2019,247.62
1076,108362,Serenity Bay,Campo Grande (MS),2,60.39,11/07/2019,120.78
1076,108363,Skyline Suites,Rio de Janeiro (RJ),1,165.99,11/14/2019,165.99
1076,108367,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,12/12/2019,497.97
1076,108369,Serenity Bay,Campo Grande (MS),4,60.39,12/26/2019,241.56
1076,108370,Cityscape Hotel,Natal (RN),2,242.88,01/02/2020,485.76
1076,108371,Evergreen Lodge,Campo Grande (MS),4,60.39,01/09/2020,241.56
1076,108381,Royal Orchid,Natal (RN),3,242.88,03/19/2020,728.64
1076,108383,Sunset Resort,Salvador (BH),4,263.41,04/02/2020,1053.64
1076,108385,Azure Waves Resort,Aracaju (SE),1,208.04,04/16/2020,208.04
1076,108386,Crystal Cove Resort,Recife (PE),1,312.83,04/23/2020,312.83
1076,108390,Skyline Suites,Rio de Janeiro (RJ),2,165.99,05/21/2020,331.98
1076,108391,The Grand Horizon,Brasilia (DF),2,247.62,05/28/2020,495.24
1076,108392,Lakeside Manor,Recife (PE),1,312.83,06/04/2020,312.83
1076,108393,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,06/11/2020,331.98
1076,108395,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,06/25/2020,331.98
1076,108400,Sunset Resort,Salvador (BH),4,263.41,07/30/2020,1053.64
1076,108402,Lakeside Manor,Recife (PE),1,312.83,08/13/2020,312.83
1076,108407,Grand Palace Hotel,Salvador (BH),2,263.41,09/17/2020,526.82
1076,108408,Summit Heights Hotel,Campo Grande (MS),4,60.39,09/24/2020,241.56
1076,108409,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,10/01/2020,495.24
1076,108411,Azure Waves Resort,Aracaju (SE),2,208.04,10/15/2020,416.08
1076,108418,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,12/03/2020,165.99
1076,108419,Evergreen Lodge,Campo Grande (MS),3,60.39,12/10/2020,181.17
1076,108420,The Grand Horizon,Brasilia (DF),1,247.62,12/17/2020,247.62
1076,108426,Skyline Suites,Rio de Janeiro (RJ),3,165.99,01/28/2021,497.97
1076,108427,Royal Orchid,Natal (RN),3,242.88,02/04/2021,728.64
1076,108431,Tranquil Meadows Hotel,Brasilia (DF),4,247.62,03/04/2021,990.48
1076,108443,Royal Orchid,Natal (RN),2,242.88,05/27/2021,485.76
1076,108445,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,06/10/2021,331.98
1076,108447,Sunset Resort,Salvador (BH),2,263.41,06/24/2021,526.82
1076,108450,Velvet Sunset Inn,Aracaju (SE),2,208.04,07/15/2021,416.08
1076,108451,Urban Elegance Hotel,Recife (PE),4,312.83,07/22/2021,1251.32
1076,108454,Evergreen Lodge,Campo Grande (MS),4,60.39,08/12/2021,241.56
1076,108461,Skyline Suites,Rio de Janeiro (RJ),4,165.99,09/30/2021,663.96
1076,108463,Royal Orchid,Natal (RN),3,242.88,10/14/2021,728.64
1076,108467,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,11/11/2021,497.97
1076,108468,Skyline Suites,Rio de Janeiro (RJ),3,165.99,11/18/2021,497.97
1076,108474,Mountain Lodge,Rio de Janeiro (RJ),1,165.99,12/30/2021,165.99
1076,108486,Evergreen Lodge,Campo Grande (MS),3,60.39,03/24/2022,181.17
1076,108488,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,04/07/2022,165.99
1076,108491,Oceanview Inn,Salvador (BH),4,263.41,04/28/2022,1053.64
1076,108492,Crystal Cove Resort,Recife (PE),2,312.83,05/05/2022,625.66
1076,108497,Regal Heights Hotel,Aracaju (SE),4,208.04,06/09/2022,832.16
1076,108502,Grand Palace Hotel,Salvador (BH),3,263.41,07/14/2022,790.23
1076,108505,Evergreen Lodge,Campo Grande (MS),3,60.39,08/04/2022,181.17
1077,108513,Skyline Suites,Rio de Janeiro (RJ),3,165.99,10/24/2019,497.97
1077,108514,Seaside Retreat,Sao Paulo (SP),2,139.1,10/31/2019,278.2
1077,108518,Azure Waves Resort,Aracaju (SE),4,208.04,11/28/2019,832.16
1077,108526,Tranquil Meadows Hotel,Brasilia (DF),4,247.62,01/23/2020,990.48
1077,108531,Lakeside Manor,Recife (PE),3,312.83,02/27/2020,938.49
1077,108537,Starlight Inn,Brasilia (DF),1,247.62,04/09/2020,247.62
1077,108546,Crystal Cove Resort,Recife (PE),2,312.83,06/11/2020,625.66
1077,108548,Sunset Resort,Salvador (BH),1,263.41,06/25/2020,263.41
1077,108549,The Grand Horizon,Brasilia (DF),1,247.62,07/02/2020,247.62
1077,108550,Evergreen Lodge,Campo Grande (MS),1,60.39,07/09/2020,60.39
1077,108551,Starlight Inn,Brasilia (DF),4,247.62,07/16/2020,990.48
1077,108553,Oceanview Inn,Salvador (BH),2,263.41,07/30/2020,526.82
1077,108555,Grand Palace Hotel,Salvador (BH),4,263.41,08/13/2020,1053.64
1077,108562,Serenity Bay,Campo Grande (MS),3,60.39,10/01/2020,181.17
1077,108565,Crystal Cove Resort,Recife (PE),2,312.83,10/22/2020,625.66
1077,108566,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,10/29/2020,497.97
1077,108569,Urban Elegance Hotel,Recife (PE),2,312.83,11/19/2020,625.66
1077,108584,Summit Heights Hotel,Campo Grande (MS),2,60.39,03/04/2021,120.78
1077,108585,Starlight Inn,Brasilia (DF),3,247.62,03/11/2021,742.86
1077,108587,Emerald Bay Resort,Natal (RN),3,242.88,03/25/2021,728.64
1077,108588,The Majestic Tower,Sao Paulo (SP),1,139.1,04/01/2021,139.1
1078,108595,Regal Heights Hotel,Aracaju (SE),1,208.04,10/10/2019,208.04
1078,108598,Starlight Inn,Brasilia (DF),2,247.62,10/31/2019,495.24
1078,108599,Crystal Cove Resort,Recife (PE),4,312.83,11/07/2019,1251.32
1078,108602,The Grand Horizon,Brasilia (DF),3,247.62,11/28/2019,742.86
1078,108608,Sunset Resort,Salvador (BH),3,263.41,01/09/2020,790.23
1078,108611,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,01/30/2020,742.86
1078,108613,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,02/13/2020,497.97
1078,108620,Starlight Inn,Brasilia (DF),3,247.62,04/02/2020,742.86
1078,108622,Regal Heights Hotel,Aracaju (SE),4,208.04,04/16/2020,832.16
1078,108626,Crystal Cove Resort,Recife (PE),4,312.83,05/14/2020,1251.32
1078,108627,Sunset Resort,Salvador (BH),1,263.41,05/21/2020,263.41
1078,108629,Oceanview Inn,Salvador (BH),1,263.41,06/04/2020,263.41
1078,108632,Summit Heights Hotel,Campo Grande (MS),4,60.39,06/25/2020,241.56
1078,108636,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,07/23/2020,495.24
1078,108641,The Grand Horizon,Brasilia (DF),1,247.62,08/27/2020,247.62
1078,108644,Azure Waves Resort,Aracaju (SE),1,208.04,09/17/2020,208.04
1078,108650,The Grand Horizon,Brasilia (DF),1,247.62,10/29/2020,247.62
1078,108651,Skyline Suites,Rio de Janeiro (RJ),3,165.99,11/05/2020,497.97
1078,108653,The Majestic Tower,Sao Paulo (SP),3,139.1,11/19/2020,417.3
1078,108655,Azure Waves Resort,Aracaju (SE),1,208.04,12/03/2020,208.04
1078,108656,Grand Palace Hotel,Salvador (BH),3,263.41,12/10/2020,790.23
1078,108658,Lakeside Manor,Recife (PE),1,312.83,12/24/2020,312.83
1078,108659,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,12/31/2020,331.98
1078,108662,Harbor View Hotel,Sao Paulo (SP),4,139.1,01/21/2021,556.4
1078,108666,The Grand Horizon,Brasilia (DF),4,247.62,02/18/2021,990.48
1078,108667,Starlight Inn,Brasilia (DF),3,247.62,02/25/2021,742.86
1078,108679,Urban Elegance Hotel,Recife (PE),3,312.83,05/20/2021,938.49
1078,108682,Lakeside Manor,Recife (PE),1,312.83,06/10/2021,312.83
1078,108686,Summit Heights Hotel,Campo Grande (MS),2,60.39,07/08/2021,120.78
1078,108689,Serenity Bay,Campo Grande (MS),1,60.39,07/29/2021,60.39
1078,108701,Emerald Bay Resort,Natal (RN),4,242.88,10/21/2021,971.52
1078,108703,Oceanview Inn,Salvador (BH),1,263.41,11/04/2021,263.41
1078,108704,Sunset Resort,Salvador (BH),1,263.41,11/11/2021,263.41
1078,108706,Serenity Bay,Campo Grande (MS),1,60.39,11/25/2021,60.39
1078,108707,The Majestic Tower,Sao Paulo (SP),4,139.1,12/02/2021,556.4
1078,108708,Urban Elegance Hotel,Recife (PE),1,312.83,12/09/2021,312.83
1078,108709,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,12/16/2021,331.98
1078,108712,The Majestic Tower,Sao Paulo (SP),4,139.1,01/06/2022,556.4
1078,108717,Urban Elegance Hotel,Recife (PE),2,312.83,02/10/2022,625.66
1078,108721,Serenity Bay,Campo Grande (MS),4,60.39,03/10/2022,241.56
1078,108722,Summit Heights Hotel,Campo Grande (MS),4,60.39,03/17/2022,241.56
1078,108723,Lakeside Manor,Recife (PE),1,312.83,03/24/2022,312.83
1078,108724,Summit Heights Hotel,Campo Grande (MS),1,60.39,03/31/2022,60.39
1078,108726,Velvet Sunset Inn,Aracaju (SE),2,208.04,04/14/2022,416.08
1078,108727,Sunset Resort,Salvador (BH),1,263.41,04/21/2022,263.41
1078,108728,Summit Heights Hotel,Campo Grande (MS),2,60.39,04/28/2022,120.78
1078,108734,Urban Elegance Hotel,Recife (PE),2,312.83,06/09/2022,625.66
1078,108737,Sunset Resort,Salvador (BH),1,263.41,06/30/2022,263.41
1078,108741,Evergreen Lodge,Campo Grande (MS),1,60.39,07/28/2022,60.39
1078,108745,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,08/25/2022,165.99
1079,108754,Royal Orchid,Natal (RN),3,242.88,10/24/2019,728.64
1079,108758,Evergreen Lodge,Campo Grande (MS),1,60.39,11/21/2019,60.39
1079,108759,Starlight Inn,Brasilia (DF),4,247.62,11/28/2019,990.48
1079,108763,Grand Palace Hotel,Salvador (BH),2,263.41,12/26/2019,526.82
1079,108764,Crystal Cove Resort,Recife (PE),2,312.83,01/02/2020,625.66
1079,108765,Emerald Bay Resort,Natal (RN),4,242.88,01/09/2020,971.52
1079,108767,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,01/23/2020,331.98
1079,108773,Lakeside Manor,Recife (PE),2,312.83,03/05/2020,625.66
1079,108776,Seaside Retreat,Sao Paulo (SP),2,139.1,03/26/2020,278.2
1079,108777,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,04/02/2020,495.24
1079,108779,Harbor View Hotel,Sao Paulo (SP),3,139.1,04/16/2020,417.3
1079,108780,The Majestic Tower,Sao Paulo (SP),1,139.1,04/23/2020,139.1
1079,108787,Urban Elegance Hotel,Recife (PE),1,312.83,06/11/2020,312.83
1079,108789,Velvet Sunset Inn,Aracaju (SE),3,208.04,06/25/2020,624.12
1079,108790,Royal Orchid,Natal (RN),1,242.88,07/02/2020,242.88
1079,108792,Royal Orchid,Natal (RN),4,242.88,07/16/2020,971.52
1079,108793,Summit Heights Hotel,Campo Grande (MS),4,60.39,07/23/2020,241.56
1079,108796,Cityscape Hotel,Natal (RN),1,242.88,08/13/2020,242.88
1079,108802,The Grand Horizon,Brasilia (DF),4,247.62,09/24/2020,990.48
1079,108803,Harbor View Hotel,Sao Paulo (SP),4,139.1,10/01/2020,556.4
1079,108807,Tranquil Meadows Hotel,Brasilia (DF),4,247.62,10/29/2020,990.48
1079,108817,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,01/07/2021,495.24
1079,108818,Cityscape Hotel,Natal (RN),3,242.88,01/14/2021,728.64
1079,108825,Starlight Inn,Brasilia (DF),4,247.62,03/04/2021,990.48
1079,108826,Grand Palace Hotel,Salvador (BH),4,263.41,03/11/2021,1053.64
1079,108827,The Grand Horizon,Brasilia (DF),3,247.62,03/18/2021,742.86
1079,108828,Emerald Bay Resort,Natal (RN),4,242.88,03/25/2021,971.52
1079,108831,Starlight Inn,Brasilia (DF),4,247.62,04/15/2021,990.48
1079,108837,Lakeside Manor,Recife (PE),4,312.83,05/27/2021,1251.32
1079,108840,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,06/17/2021,247.62
1079,108845,Evergreen Lodge,Campo Grande (MS),2,60.39,07/22/2021,120.78
1079,108847,Regal Heights Hotel,Aracaju (SE),2,208.04,08/05/2021,416.08
1079,108852,Mountain Lodge,Rio de Janeiro (RJ),1,165.99,09/09/2021,165.99
1079,108862,Summit Heights Hotel,Campo Grande (MS),3,60.39,11/18/2021,181.17
1079,108865,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,12/09/2021,247.62
1080,108868,Urban Elegance Hotel,Recife (PE),1,312.83,10/10/2019,312.83
1080,108869,The Grand Horizon,Brasilia (DF),4,247.62,10/17/2019,990.48
1080,108873,Summit Heights Hotel,Campo Grande (MS),4,60.39,11/14/2019,241.56
1080,108878,Lakeside Manor,Recife (PE),1,312.83,12/19/2019,312.83
1080,108889,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,03/05/2020,247.62
1080,108898,Crystal Cove Resort,Recife (PE),4,312.83,05/07/2020,1251.32
1080,108900,Starlight Inn,Brasilia (DF),4,247.62,05/21/2020,990.48
1080,108903,Regal Heights Hotel,Aracaju (SE),1,208.04,06/11/2020,208.04
1080,108908,Summit Heights Hotel,Campo Grande (MS),3,60.39,07/16/2020,181.17
1080,108909,Urban Elegance Hotel,Recife (PE),2,312.83,07/23/2020,625.66
1080,108910,Oceanview Inn,Salvador (BH),3,263.41,07/30/2020,790.23
1080,108915,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,09/03/2020,331.98
1080,108919,The Grand Horizon,Brasilia (DF),2,247.62,10/01/2020,495.24
1080,108922,Skyline Suites,Rio de Janeiro (RJ),3,165.99,10/22/2020,497.97
1080,108925,Skyline Suites,Rio de Janeiro (RJ),3,165.99,11/12/2020,497.97
1080,108926,Evergreen Lodge,Campo Grande (MS),1,60.39,11/19/2020,60.39
1080,108929,Lakeside Manor,Recife (PE),4,312.83,12/10/2020,1251.32
1080,108932,Emerald Bay Resort,Natal (RN),2,242.88,12/31/2020,485.76
1080,108935,Evergreen Lodge,Campo Grande (MS),3,60.39,01/21/2021,181.17
1080,108940,Harbor View Hotel,Sao Paulo (SP),4,139.1,02/25/2021,556.4
1080,108941,Harbor View Hotel,Sao Paulo (SP),1,139.1,03/04/2021,139.1
1080,108943,Urban Elegance Hotel,Recife (PE),2,312.83,03/18/2021,625.66
1080,108944,Crystal Cove Resort,Recife (PE),4,312.83,03/25/2021,1251.32
1080,108951,Azure Waves Resort,Aracaju (SE),2,208.04,05/13/2021,416.08
1080,108955,Cityscape Hotel,Natal (RN),2,242.88,06/10/2021,485.76
1080,108957,Royal Orchid,Natal (RN),3,242.88,06/24/2021,728.64
1080,108963,Regal Heights Hotel,Aracaju (SE),4,208.04,08/05/2021,832.16
1080,108966,Urban Elegance Hotel,Recife (PE),1,312.83,08/26/2021,312.83
1080,108968,Serenity Bay,Campo Grande (MS),2,60.39,09/09/2021,120.78
1080,108972,Regal Heights Hotel,Aracaju (SE),3,208.04,10/07/2021,624.12
1080,108973,Sunset Resort,Salvador (BH),1,263.41,10/14/2021,263.41
1080,108977,The Majestic Tower,Sao Paulo (SP),2,139.1,11/11/2021,278.2
1080,108979,Royal Orchid,Natal (RN),1,242.88,11/25/2021,242.88
1080,108983,Tranquil Meadows Hotel,Brasilia (DF),4,247.62,12/23/2021,990.48
1080,108987,Grand Palace Hotel,Salvador (BH),3,263.41,01/20/2022,790.23
1080,108990,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,02/10/2022,742.86
1080,108994,Azure Waves Resort,Aracaju (SE),1,208.04,03/10/2022,208.04
1080,108996,Azure Waves Resort,Aracaju (SE),3,208.04,03/24/2022,624.12
1080,108999,The Grand Horizon,Brasilia (DF),3,247.62,04/14/2022,742.86
1080,109001,Starlight Inn,Brasilia (DF),4,247.62,04/28/2022,990.48
1080,109005,Crystal Cove Resort,Recife (PE),2,312.83,05/26/2022,625.66
1080,109007,The Majestic Tower,Sao Paulo (SP),4,139.1,06/09/2022,556.4
1080,109008,Regal Heights Hotel,Aracaju (SE),4,208.04,06/16/2022,832.16
1080,109009,Seaside Retreat,Sao Paulo (SP),3,139.1,06/23/2022,417.3
1080,109011,Skyline Suites,Rio de Janeiro (RJ),3,165.99,07/07/2022,497.97
1080,109012,Lakeside Manor,Recife (PE),4,312.83,07/14/2022,1251.32
1080,109020,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,09/08/2022,331.98
1080,109022,Starlight Inn,Brasilia (DF),2,247.62,09/22/2022,495.24
1080,109023,Starlight Inn,Brasilia (DF),3,247.62,09/29/2022,742.86
1080,109024,Regal Heights Hotel,Aracaju (SE),2,208.04,10/06/2022,416.08
1080,109031,Royal Orchid,Natal (RN),3,242.88,11/24/2022,728.64
1080,109032,Sunset Resort,Salvador (BH),1,263.41,12/01/2022,263.41
1080,109034,Crystal Cove Resort,Recife (PE),2,312.83,12/15/2022,625.66
1080,109035,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,12/22/2022,495.24
1080,109039,The Majestic Tower,Sao Paulo (SP),4,139.1,01/19/2023,556.4
1080,109041,The Majestic Tower,Sao Paulo (SP),4,139.1,02/02/2023,556.4
1080,109044,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,02/23/2023,742.86
1080,109045,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,03/02/2023,742.86
1080,109046,Royal Orchid,Natal (RN),3,242.88,03/09/2023,728.64
1081,109048,Regal Heights Hotel,Aracaju (SE),3,208.04,09/26/2019,624.12
1081,109049,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,10/03/2019,497.97
1081,109051,Skyline Suites,Rio de Janeiro (RJ),1,165.99,10/17/2019,165.99
1081,109052,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,10/24/2019,497.97
1081,109053,Azure Waves Resort,Aracaju (SE),1,208.04,10/31/2019,208.04
1081,109055,Regal Heights Hotel,Aracaju (SE),2,208.04,11/14/2019,416.08
1081,109060,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,12/19/2019,331.98
1081,109062,Seaside Retreat,Sao Paulo (SP),2,139.1,01/02/2020,278.2
1081,109067,Summit Heights Hotel,Campo Grande (MS),4,60.39,02/06/2020,241.56
1081,109068,Seaside Retreat,Sao Paulo (SP),3,139.1,02/13/2020,417.3
1082,109069,Velvet Sunset Inn,Aracaju (SE),4,208.04,09/26/2019,832.16
1082,109073,Oceanview Inn,Salvador (BH),4,263.41,10/24/2019,1053.64
1082,109074,Azure Waves Resort,Aracaju (SE),4,208.04,10/31/2019,832.16
1082,109076,Royal Orchid,Natal (RN),3,242.88,11/14/2019,728.64
1082,109081,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,12/19/2019,331.98
1082,109088,Grand Palace Hotel,Salvador (BH),3,263.41,02/06/2020,790.23
1082,109089,Emerald Bay Resort,Natal (RN),2,242.88,02/13/2020,485.76
1082,109090,Regal Heights Hotel,Aracaju (SE),4,208.04,02/20/2020,832.16
1082,109092,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,03/05/2020,247.62
